track_id,length,artists,album,time_signature,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,key,valence,speechiness,mode,Popularity,minutes,beat_density,Popularity_Rank,melody_complexity,instrumental_acoustic_ratio,favorite
7xMFk2Vj2hALyMdzHFopJl,205947,6336,3742,4,0.58,0.0386,0.813,120.973,1.44e-06,-5.621,0.0926,11.0,0.473,0.0414,1,57.0,3.43245,35.243921979926874,5047.0,483.892,3.730569948186528e-05,0
79DjV1vsU6yVoCbrQNNDdI,226227,1041,9326,4,0.592,0.477,0.39,146.039,0.0,-10.642,0.12,9.0,0.143,0.027,1,60.0,3.77045,38.732512034372554,4264.0,584.156,0.0,0
027269uzraETHuoG6aMs6a,228440,4686,1227,4,0.494,0.0649,0.771,136.053,0.0,-4.309,0.11,1.0,0.371,0.0626,1,61.0,3.8073333333333332,35.734459814393276,4014.5,544.212,0.0,0
0QULNNd9z5s35entfiiXoa,245626,2250,2412,4,0.612,0.00516,0.884,119.991,0.0,-4.4,0.0997,5.0,0.626,0.0459,1,71.0,4.093766666666666,29.310659295025772,1837.0,479.964,0.0,0
2cJC39Aqmyo6YBS7WuevRh,240760,4688,8565,4,0.551,0.013,0.801,128.021,6.03e-06,-5.069,0.265,6.0,0.625,0.0303,1,57.0,4.012666666666667,31.904219970094694,5047.0,512.084,0.0004638461538461539,0
6OqdF0vHI9xkqswI7EK0cD,236787,1278,6245,4,0.597,0.0328,0.82,119.969,0.0,-2.529,0.119,5.0,0.576,0.0582,1,64.0,3.94645,30.399219551749038,3284.5,479.876,0.0,0
2qYsSHsYkihWx043HVJQRV,229400,3553,5511,4,0.68,0.347,0.741,127.024,1.87e-06,-5.055,0.117,2.0,0.635,0.0357,1,76.0,3.8233333333333333,33.22336530078466,1069.5,508.096,5.389048991354467e-06,0
6Z1bV93BP95h4YjIavrQPf,179645,7586,1985,4,0.655,0.00408,0.869,114.984,0.0,-4.807,0.104,7.0,0.541,0.0633,1,67.0,2.994083333333333,38.40374071084639,2618.0,459.936,0.0,0
0pnKcAh5binHOP9HexWwnZ,199000,1408,1986,4,0.589,0.0196,0.829,121.998,0.0,-4.861,0.128,8.0,0.563,0.0332,0,64.0,3.316666666666667,36.78331658291457,3284.5,487.992,0.0,0
1jX9wlAgVkAl0fCZqkCI73,166036,4149,6933,4,0.676,0.454,0.856,144.092,0.0,-4.35,0.141,11.0,0.965,0.0393,1,75.0,2.7672666666666665,52.07015346069528,1214.0,576.368,0.0,0
7mldq42yDuxiUNn08nvzHO,165387,6431,1210,4,0.732,0.447,0.458,98.938,0.0,-7.225,0.136,5.0,0.661,0.0311,1,74.0,2.75645,35.893268515663266,1356.0,395.752,0.0,0
03fT3OHB9KyMtGMt2zwqCT,226867,4686,1849,4,0.506,0.0916,0.886,143.935,0.0,-3.225,0.0734,11.0,0.595,0.0655,1,78.0,3.7811166666666667,38.066796845728994,814.5,575.74,0.0,0
5FmvaZGd6fulojSToozLRD,173173,3143,3389,3,0.516,0.564,0.745,186.006,0.0,-8.352,0.275,2.0,0.826,0.0774,1,64.0,2.886216666666667,64.44630513994676,3284.5,558.018,0.0,0
14GwnOeC9qYEKEA6uOZepa,188893,4425,5891,4,0.643,0.294,0.79,95.987,0.0,-6.079,0.107,4.0,0.8,0.0462,1,72.0,3.148216666666667,30.489324644110685,1662.5,383.948,0.0,0
0PspNrE4MSjr1JeB4OW0jn,220573,3553,9355,4,0.553,0.198,0.872,172.138,0.0,-2.832,0.0659,1.0,0.638,0.0782,0,75.0,3.6762166666666665,46.82477003078346,1214.0,688.552,0.0,0
7f08qp3HROTkfrtNpiYGGo,201893,3860,1465,4,0.683,0.111,0.796,90.031,0.0,-4.179,0.197,11.0,0.531,0.0285,1,78.0,3.3648833333333332,26.756053949369225,814.5,360.124,0.0,0
05ZACkzW8YbRq3eFgIfSNB,263387,2293,1618,4,0.692,0.1,0.809,104.023,9.77e-05,-5.935,0.185,2.0,0.927,0.0255,1,77.0,4.389783333333333,23.696613728088327,937.0,416.092,0.000977,0
0LQtEJt7x0s6knb6RKdRYc,238147,7958,8206,4,0.566,0.645,0.713,169.861,0.0,-4.25,0.114,6.0,0.805,0.0418,1,81.0,3.969116666666667,42.79566822172859,498.0,679.444,0.0,0
0ODaBMQ3tbTefbmbMWTwdT,164347,1760,7616,4,0.463,0.0379,0.76,123.899,0.0,-5.958,0.115,2.0,0.65,0.11,1,65.0,2.739116666666667,45.23319561659172,3045.5,495.596,0.0,0
5kB6WithhB8Iv08EMNmAbt,172480,5537,5183,4,0.645,0.0189,0.8,118.977,1.12e-05,-4.272,0.0858,6.0,0.375,0.0363,1,75.0,2.8746666666666667,41.38810296846011,1214.0,475.908,0.0005925925925925926,0
2yySWxfeRN2QRZnFMnYMQl,155668,4149,9673,4,0.478,0.0486,0.873,104.365,0.0,-3.637,0.374,4.0,0.739,0.122,1,64.0,2.5944666666666665,40.22599378163785,3284.5,417.46,0.0,0
226le7T3p82reYWzsi9Hsz,180907,4687,9237,4,0.54,0.0397,0.821,148.798,0.0,-3.789,0.423,6.0,0.685,0.0873,1,75.0,3.0151166666666667,49.35066083678354,1214.0,595.192,0.0,0
6s9m5J92By7jii22Q2XtY2,169587,5152,6242,4,0.68,0.0527,0.888,90.076,2.82e-06,-5.308,0.0575,9.0,0.484,0.055,1,67.0,2.82645,31.868952219214915,2618.0,360.304,5.3510436432637575e-05,0
1cktZnxiONH0hR6Q3DKy8h,191307,2293,1618,4,0.626,0.00635,0.913,113.044,0.0,-4.452,0.293,0.0,0.946,0.0318,1,76.0,3.18845,35.45421756652919,1069.5,452.176,0.0,0
6ERR6e7h6wCqGoz1TjiUJb,199382,4686,4477,4,0.739,0.129,0.682,131.983,0.0,-3.728,0.328,2.0,0.634,0.205,1,65.0,3.3230333333333335,39.71762746887884,3045.5,527.932,0.0,0
1dgWTMoHwTUnQhOQ8SR5fV,182960,4160,8085,4,0.782,0.0476,0.589,85.022,5.84e-06,-7.37,0.0366,0.0,0.849,0.0803,1,76.0,3.0493333333333332,27.882160034980327,1069.5,340.088,0.00012268907563025208,0
1nVLAEzhBXMJLR5zAl90Nl,200707,2236,4690,3,0.366,0.000415,0.651,151.343,0.00526,-3.842,0.271,4.0,0.257,0.031,1,73.0,3.3451166666666667,45.24296611478423,1503.5,454.029,12.674698795180722,0
2TR7A4ulH9R1PNwMyd8o8U,220907,2476,3651,4,0.555,0.016,0.931,132.085,0.0,-2.969,0.405,8.0,0.723,0.0367,1,73.0,3.681783333333333,35.8752778318478,1503.5,528.34,0.0,0
4aGG4VOWGv9RwlYQNsBrkE,160991,6260,1556,4,0.603,0.0123,0.807,124.099,0.0,-6.999,0.539,7.0,0.685,0.045,1,68.0,2.6831833333333335,46.2506599747812,2421.0,496.396,0.0,0
0nDjzA4kns1QOWPXuOn6Xw,201600,7395,2655,4,0.479,0.198,0.698,159.699,0.0,-7.914,0.126,7.0,0.673,0.0277,1,70.0,3.36,47.52946428571429,2022.5,638.796,0.0,0
5HGibWoxnkYSkl6mHmAlOE,190187,4686,1849,4,0.661,0.0571,0.751,109.995,0.0,-2.909,0.105,7.0,0.875,0.0481,1,76.0,3.169783333333333,34.70110996019707,1069.5,439.98,0.0,0
4H0vNUFcHPz5lytcLjwqkr,208893,4847,3383,4,0.565,0.0445,0.855,74.98,0.0,-4.189,0.32,5.0,0.852,0.0557,1,62.0,3.48155,21.536384656259425,3780.0,299.92,0.0,0
0NmuYnjETG3u3qx0OmEJev,195962,5364,4738,4,0.707,0.0255,0.689,119.987,0.0,-7.097,0.383,4.0,0.41,0.0387,0,69.0,3.266033333333333,36.73783692756759,2222.5,479.948,0.0,0
5vLonpxn4VN0A8GtQOBSG0,290560,4159,9274,4,0.798,0.0432,0.741,104.945,3e-06,-6.802,0.252,9.0,0.708,0.0284,1,68.0,4.842666666666666,21.670911343612335,2421.0,419.78,6.944444444444444e-05,0
1irAliF0T8sLIOPJp6n7rU,187684,1539,7294,4,0.623,0.118,0.79,81.949,0.0,-5.07,0.226,7.0,0.694,0.0473,1,62.0,3.1280666666666668,26.19797105773534,3780.0,327.796,0.0,0
3IvcWWehbBcBR4YZxlGM9R,205707,7395,393,4,0.643,0.0196,0.961,124.027,0.0,-5.298,0.948,0.0,0.96,0.0315,1,72.0,3.42845,36.175822893727485,1662.5,496.108,0.0,0
7c1KTn1z8Gw8ouYdcF4qaG,219973,4686,7856,4,0.616,0.0275,0.728,111.934,0.0,-4.02,0.228,9.0,0.375,0.0278,0,73.0,3.6662166666666667,30.531201556554667,1503.5,447.736,0.0,0
1TwLKNsCnhi1HxbIi4bAW0,190240,6431,5324,4,0.747,0.113,0.861,103.966,0.0,-5.251,0.026,8.0,0.859,0.0514,1,73.0,3.1706666666666665,32.78994953742641,1503.5,415.864,0.0,0
4LiMQ6G9n84rDUBs9wtwz6,182667,3872,3741,4,0.491,0.0491,0.907,199.943,0.0,-3.594,0.242,7.0,0.631,0.0481,1,73.0,3.04445,65.67458818505806,1503.5,799.772,0.0,0
7IWV29mryrqtO0JVgnPtfv,186107,4688,9236,4,0.598,0.0527,0.846,144.04,0.0,-4.956,0.113,6.0,0.328,0.0355,1,74.0,3.101783333333333,46.43780190965413,1356.0,576.16,0.0,0
11OFYsUK9EVJsQ6nutH32M,180267,2842,3642,4,0.596,0.0858,0.768,127.93,6.23e-06,-6.753,0.116,6.0,0.532,0.0369,1,68.0,3.00445,42.58017274376342,2421.0,511.72,7.26107226107226e-05,0
0Nu9WA8kEbBWEsay2s8Q0U,220520,2236,4690,4,0.495,0.000159,0.527,208.067,0.0163,-4.742,0.1,0.0,0.574,0.0351,1,70.0,3.675333333333333,56.6117358969708,2022.5,832.268,102.51572327044025,0
6NhS5LwYbJ6xD7BGvlWRJO,193427,4686,5884,4,0.641,0.0969,0.842,89.997,0.0,-4.872,0.169,9.0,0.738,0.0464,1,65.0,3.2237833333333334,27.916578347386867,3045.5,359.988,0.0,0
3j1xkzTW8owIphkWV51V9s,234341,4094,4725,4,0.542,0.000682,0.82,124.85,0.000136,-6.073,0.0561,8.0,0.702,0.0432,1,66.0,3.905683333333333,31.96623723548163,2828.0,499.4,0.19941348973607037,0
215FCyLSBcXeX0NASXEjyn,284960,3553,5511,4,0.41,0.0167,0.9,176.962,1.09e-05,-4.249,0.339,0.0,0.558,0.0656,0,68.0,4.749333333333333,37.26038742279618,2421.0,707.848,0.0006526946107784431,0
2S8UMuLJ0z8agFgFGJ6Ztt,214720,5433,3053,4,0.802,0.0874,0.59,138.084,0.0,-7.189,0.275,5.0,0.687,0.0493,1,69.0,3.578666666666667,38.585320417287626,2222.5,552.336,0.0,0
6JSH36hKFusIabTu1egYO5,147694,2325,4363,4,0.714,0.0957,0.766,114.964,0.00183,-4.42,0.0595,6.0,0.665,0.0365,1,58.0,2.4615666666666667,46.70358985469958,4787.0,459.856,0.019122257053291538,0
19ZzEzb4BVK1wVO4brrmZz,174681,1933,913,4,0.59,0.182,0.846,146.028,0.0,-4.251,0.53,4.0,0.733,0.0396,1,71.0,2.91135,50.158174042969755,1837.0,584.112,0.0,0
6F7UOC6fPWOkPqybOWBHSv,195013,5154,4050,4,0.575,0.271,0.644,80.07,0.0,-5.68,0.131,6.0,0.626,0.0309,0,63.0,3.2502166666666668,24.63528072487475,3535.0,320.28,0.0,0
58UKC45GPNTflCN6nwCUeF,161853,7717,1825,4,0.647,0.111,0.765,79.994,0.0,-6.459,0.315,1.0,0.855,0.06,1,75.0,2.69755,29.65431595336509,1214.0,319.976,0.0,0
4hPpVbbakQNv8YTHYaOJP4,181824,4888,5899,4,0.659,0.0644,0.625,88.042,0.0,-2.253,0.582,4.0,0.442,0.045,1,74.0,3.0304,29.0529303062302,1356.0,352.168,0.0,0
49oBFP6ZHPtd6t33LFTD3E,165587,1404,3269,4,0.582,0.022,0.846,92.004,0.0,-2.771,0.133,0.0,0.736,0.0451,1,54.0,2.7597833333333335,33.33739967509527,5829.0,368.016,0.0,0
7B6m8tHAYZsOKOKMU5SR2n,209427,6261,7859,4,0.581,0.183,0.856,169.902,0.0,-4.0,0.0871,3.0,0.918,0.0783,1,68.0,3.49045,48.676245183285815,2421.0,679.608,0.0,0
15npbUjCgwt2lRvyrJvyxw,207161,3860,3587,4,0.757,0.0375,0.705,104.972,5.8e-06,-5.084,0.114,2.0,0.855,0.0252,1,67.0,3.4526833333333333,30.403019873431774,2618.0,419.888,0.0001546666666666667,0
1Fo2N5iXRi37maMboaig7O,177253,1278,6245,4,0.476,0.11,0.84,156.254,0.0,-2.259,0.046,2.0,0.648,0.058,1,62.0,2.9542166666666665,52.89185514490587,3780.0,625.016,0.0,0
1zWZvrk13cL8Sl3VLeG57F,227693,7362,7891,4,0.634,0.0287,0.862,95.989,0.0,-5.337,0.0217,2.0,0.767,0.0376,1,65.0,3.7948833333333334,25.29432174023795,3045.5,383.956,0.0,0
6lyKOW0FNW6aAZdKVgoM8m,306773,300,3267,4,0.652,0.0355,0.767,132.017,6.92e-06,-10.445,0.397,9.0,0.73,0.0372,1,69.0,5.1128833333333334,25.82046007960283,2222.5,528.068,0.00019492957746478873,0
7sGULdccMGSggXDq7ZjT3w,152000,1359,1828,4,0.733,0.506,0.813,90.002,0.0,-4.752,0.303,0.0,0.487,0.0608,1,70.0,2.533333333333333,35.52710526315789,2022.5,360.008,0.0,0
5owS9iWWGd6mDlFjUFzBsw,169293,1561,1865,4,0.423,0.0362,0.887,169.975,0.0,-2.97,0.243,1.0,0.892,0.0537,1,71.0,2.82155,60.24171111623044,1837.0,679.9,0.0,0
3wx2kQWPn9p5UppQbNhPAk,192160,6431,5324,4,0.514,0.0951,0.951,171.96,0.0,-3.813,0.349,9.0,0.838,0.0603,1,65.0,3.2026666666666666,53.69275603663614,3045.5,687.84,0.0,0
46ZfPS5VpSQVU5gb82hg3K,218867,2478,526,4,0.458,0.00182,0.976,154.007,0.0,-3.791,0.193,0.0,0.76,0.0459,1,65.0,3.6477833333333334,42.21933868513755,3045.5,616.028,0.0,0
5ZManJDV3CexO66nRCkdiV,207733,5537,5163,4,0.617,0.0675,0.632,151.988,0.0,-5.381,0.108,8.0,0.564,0.0371,1,66.0,3.4622166666666665,43.89904348370264,2828.0,607.952,0.0,0
3cE5ltZFHmBpiS77itKaOM,206587,4160,8397,4,0.48,0.169,0.928,167.986,0.0,-5.501,0.0479,4.0,0.713,0.0899,1,64.0,3.4431166666666666,48.78893638031435,3284.5,671.944,0.0,0
3kgCJPXDlnL5bl1HFesHUi,190640,6336,9555,4,0.637,0.216,0.853,93.87,0.0,-4.664,0.0357,1.0,0.861,0.109,1,67.0,3.1773333333333333,29.54364246747797,2618.0,375.48,0.0,0
19kUPdKTp85q9RZNwaXM15,192053,4094,2677,4,0.626,0.4,0.516,153.653,0.0,-6.05,0.142,8.0,0.769,0.0388,1,67.0,3.2008833333333335,48.00331158586431,2618.0,614.612,0.0,0
0w9LJae3sVlZlH2CnxTInF,229533,931,6665,4,0.483,0.00481,0.844,151.977,7.29e-05,-5.043,0.405,2.0,0.543,0.0314,1,65.0,3.82555,39.7268366640091,3045.5,607.908,0.015155925155925155,0
4BLiRJdtn8jwUVtvbHIv2T,188936,712,8588,4,0.79,0.0586,0.73,93.985,0.0,-4.98,0.0878,0.0,0.513,0.0926,1,61.0,3.1489333333333334,29.846614726679935,4014.5,375.94,0.0,0
6s9ICeczYOfbHHIaSMq9jd,222013,2478,3650,4,0.497,0.00286,0.927,96.991,1.26e-06,-4.52,0.413,0.0,0.607,0.0371,1,63.0,3.7002166666666665,26.212248832275588,3535.0,387.964,0.0004405594405594405,0
4sf2L157iEgAR7yrCNLgSq,215933,6431,6919,4,0.562,0.231,0.649,145.913,0.0,-5.4,0.341,9.0,0.376,0.0494,1,64.0,3.598883333333333,40.54396502618869,3284.5,583.652,0.0,0
1pbjOhmFwYC09EYU5EwB5L,190587,1361,4071,4,0.513,0.0161,0.803,156.038,0.0,-4.45,0.667,0.0,0.746,0.0777,1,68.0,3.17645,49.123392466432655,2421.0,624.152,0.0,0
7u6kAP26NFU2rwNKjFUpI8,178680,5537,8615,4,0.541,0.00546,0.903,139.981,0.0,-4.746,0.205,11.0,0.767,0.0901,1,64.0,2.978,47.005036937541966,3284.5,559.924,0.0,0
2ccuOtUjIyx3tPcsnpeBzJ,214405,2157,2867,3,0.527,0.118,0.461,128.153,0.0,-5.908,0.0831,7.0,0.227,0.0269,1,72.0,3.5734166666666667,35.862876332175084,1662.5,384.45899999999995,0.0,0
1kFpL1itkwkdhO6kcmNJra,188291,4773,2180,4,0.607,0.363,0.514,75.978,0.0,-6.631,0.258,4.0,0.414,0.0323,1,66.0,3.1381833333333335,24.210822609683945,2828.0,303.912,0.0,0
2Dct3GykKZ58hpWRFfe2Qd,171693,7965,3566,4,0.68,0.783,0.246,110.23,0.0,-14.112,0.106,4.0,0.388,0.058,1,86.0,2.86155,38.521081232199336,183.0,440.92,0.0,0
0B0y2FImat9j9MJTNRZWfW,247827,5154,6242,4,0.591,0.0435,0.703,95.993,2.34e-06,-6.211,0.145,10.0,0.402,0.0256,1,65.0,4.13045,23.240324904066142,3045.5,383.972,5.379310344827587e-05,0
0rCFRyEy4WXjRXNpO80Dzs,232059,752,6682,4,0.524,0.451,0.643,135.962,0.0,-6.055,0.221,9.0,0.397,0.0297,1,81.0,3.86765,35.15364627099143,498.0,543.848,0.0,0
5uU1uuyaUIBOiiUSQG7Wl3,157478,5232,9517,4,0.731,0.252,0.85,119.706,0.0,-4.913,0.605,9.0,0.644,0.0336,1,77.0,2.624633333333333,45.60865644724978,937.0,478.824,0.0,0
4gB7HrYHbJVJ5RFOjxmoq4,221800,4688,8564,4,0.544,0.00585,0.781,144.075,0.0,-6.16,0.191,6.0,0.527,0.0311,0,78.0,3.6966666666666668,38.97430117222723,814.5,576.3,0.0,0
25VQoiuyc0HkC5FQTj1a8G,232093,3611,793,4,0.365,0.0419,0.541,86.041,2.25e-06,-7.489,0.281,7.0,0.329,0.0304,1,80.0,3.8682166666666666,22.243066357020677,592.5,344.164,5.369928400954654e-05,0
5MwynWK9s4hlyKHqhkNn4A,205453,5232,4047,4,0.631,0.657,0.591,97.074,0.0,-5.785,0.11,7.0,0.489,0.0277,1,83.0,3.4242166666666667,28.34925749441478,340.0,388.296,0.0,0
1TE8AAk9koG0UJco6ZAUfx,207541,752,6682,3,0.582,0.577,0.568,121.991,0.0,-7.3,0.105,1.0,0.394,0.0275,1,83.0,3.459016666666667,35.26753749861473,340.0,365.973,0.0,0
4k3lPl8YTKuY8c1HelVnm3,224213,1525,3840,4,0.501,0.0513,0.815,160.087,0.0,-4.865,0.106,1.0,0.46,0.0436,1,77.0,3.736883333333333,42.839710453898746,937.0,640.348,0.0,0
2ixkIrn45mNfdLDLHuyfRt,228145,1363,97,4,0.626,0.276,0.583,87.977,0.0,-7.346,0.141,0.0,0.428,0.0318,0,79.0,3.802416666666667,23.137127703872537,697.5,351.908,0.0,0
2KtGiBi5CrX2ERPD2PAS34,179640,7586,8782,4,0.657,0.0031,0.871,114.974,0.0,-4.614,0.102,7.0,0.532,0.0675,1,77.0,2.994,38.401469605878425,937.0,459.896,0.0,0
200x8ONbPfFzByUr3fVz46,206107,1539,7601,4,0.607,0.124,0.912,134.944,0.0,-3.449,0.332,8.0,0.722,0.0611,1,79.0,3.4351166666666666,39.28367304361327,697.5,539.776,0.0,0
2vubFQgAJO5SeuVa7ytIHc,251293,5230,6656,4,0.502,0.00322,0.662,110.917,0.00274,-4.041,0.119,9.0,0.4,0.0293,1,67.0,4.1882166666666665,26.483109358398366,2618.0,443.668,0.8509316770186335,0
7cA3PnUQDlUyBBwpRozQeo,186240,5537,5843,4,0.706,0.677,0.358,75.991,0.0,-8.331,0.107,6.0,0.478,0.0347,1,78.0,3.104,24.481636597938145,814.5,303.964,0.0,0
6Tm4Io4ct4w14nB1EUzsY3,183790,5345,9306,4,0.479,7.02e-05,0.768,110.024,0.00549,-5.204,0.121,8.0,0.576,0.0312,1,71.0,3.0631666666666666,35.91838511344469,1837.0,440.096,78.2051282051282,0
3qTmB5HxP9ilJaiM6B1yuk,241147,6487,7144,4,0.494,0.259,0.634,156.03,1.15e-06,-4.933,0.109,7.0,0.28,0.0282,1,72.0,4.019116666666666,38.82196336674311,1662.5,624.12,4.44015444015444e-06,0
67IfTiMwPNN0wQE7Scfzu9,179973,1427,4867,4,0.53,0.0485,0.874,81.034,0.0,-3.594,0.153,7.0,0.537,0.043,1,69.0,2.99955,27.01538564117951,2222.5,324.136,0.0,0
7Il2yWQmsqKgSkLQvHTPUI,195987,1745,7989,4,0.474,0.0292,0.594,86.131,0.0,-5.756,0.133,11.0,0.503,0.0289,1,63.0,3.26645,26.368381576329043,3535.0,344.524,0.0,0
2WKLUgklz0VDX5bKTZ3eYD,179078,1404,1416,4,0.574,0.319,0.745,154.042,0.0,-6.663,0.11,2.0,0.693,0.0507,1,71.0,2.9846333333333335,51.6116999296396,1837.0,616.168,0.0,0
3dHBL4qSyeTWWTde3blYOR,210067,4530,6727,4,0.681,0.563,0.345,76.014,0.0,-9.869,0.0718,7.0,0.253,0.0351,1,55.0,3.501116666666667,21.711358756968014,5577.0,304.056,0.0,0
34SQ0QfLSR316d8KL2zkuZ,220893,1525,3290,4,0.558,0.416,0.66,75.009,0.0,-6.223,0.139,7.0,0.388,0.0273,1,73.0,3.68155,20.374298868683027,1503.5,300.036,0.0,0
7ETjhPaIU4UmHOiimJBZz9,161200,3860,5460,4,0.639,0.0539,0.713,86.1,0.0,-4.368,0.102,5.0,0.717,0.0337,0,78.0,2.6866666666666665,32.04714640198511,814.5,344.4,0.0,0
7BQE1P0NUalHSvFtrxasx9,180617,4425,5182,4,0.617,0.171,0.704,91.541,0.0,-7.61,0.0924,6.0,0.57,0.0258,0,63.0,3.010283333333333,30.40942989862527,3535.0,366.164,0.0,0
4S518ci8UY4op0Xyp6Hx6o,262773,7958,8206,4,0.801,0.657,0.759,129.971,0.0,-5.398,0.0897,11.0,0.821,0.0378,1,75.0,4.37955,29.67679327784818,1214.0,519.884,0.0,0
7B1QliUMZv7gSTUGAfMRRD,300333,7395,4818,4,0.416,0.492,0.546,159.929,0.0,-7.728,0.0845,7.0,0.418,0.0297,1,71.0,5.00555,31.95033512800791,1837.0,639.716,0.0,0
45MQs7EiPglAvyYg9fkjzA,165509,5451,5875,4,0.62,0.334,0.524,108.87,0.0,-7.613,0.161,1.0,0.599,0.0294,1,64.0,2.7584833333333334,39.4673401446447,3284.5,435.48,0.0,0
2YMhrXQYKkm4kXLcXKKd5z,205733,2131,1901,4,0.554,0.0251,0.743,72.997,0.0,-6.016,0.359,9.0,0.673,0.0287,1,71.0,3.4288833333333333,21.288854972221277,1837.0,291.988,0.0,0
7LjN25ppKfSfjIPOJxbH7v,203765,4222,4045,4,0.561,0.0964,0.732,138.034,0.0,-3.187,0.093,6.0,0.486,0.0275,1,57.0,3.3960833333333333,40.64505680563394,5047.0,552.136,0.0,0
09igKkkm150rRZIxu1gjh3,185681,5227,4700,4,0.629,0.423,0.36,91.067,0.000104,-8.969,0.111,4.0,0.426,0.025,1,64.0,3.0946833333333332,29.42692036341898,3284.5,364.268,0.0002458628841607565,0
1ZIKpMTRPqhwAoVXWY3tXI,207974,6345,1592,4,0.596,0.723,0.679,131.912,0.0,-6.395,0.116,4.0,0.479,0.0394,1,66.0,3.4662333333333333,38.05629549847578,2828.0,527.648,0.0,0
498ZVInMGDkmmNVpSWqHiZ,226173,2477,2196,4,0.514,0.0409,0.918,150.033,0.0,-4.306,0.342,7.0,0.64,0.0365,1,71.0,3.76955,39.80130254274383,1837.0,600.132,0.0,0
3ts6xK5GzfMAAriT9AIBmP,167427,3496,820,4,0.599,0.202,0.807,172.017,0.0,-4.679,0.196,4.0,0.812,0.0402,1,75.0,2.79045,61.64489598451863,1214.0,688.068,0.0,0
0OWZFobGSIW9GrSlQ9C5pc,205453,7362,4691,4,0.333,0.0977,0.412,85.028,0.0,-8.633,0.113,3.0,0.474,0.029,1,70.0,3.4242166666666667,24.83137262536931,2022.5,340.112,0.0,0
3f3VeiJIaWOZcmkJpTqxyj,230842,4088,3173,4,0.53,0.0366,0.848,143.953,0.0,-3.833,0.172,8.0,0.749,0.0427,1,60.0,3.847366666666667,37.41598149383561,4264.0,575.812,0.0,0
37imLguIvWwDJNT6RGO2Qi,209836,1522,4864,4,0.476,0.0083,0.921,148.054,0.0,-4.877,0.127,11.0,0.398,0.0499,1,57.0,3.4972666666666665,42.334203854438705,5047.0,592.216,0.0,0
4L9Ds4mpD3SuYoWwFUlv16,185200,2478,1498,4,0.362,0.0791,0.882,199.811,0.0,-3.717,0.15,3.0,0.864,0.0973,1,73.0,3.0866666666666664,64.73358531317496,1503.5,799.244,0.0,0
5s7m2xNZWgz5FqVSIvJcGA,200307,863,3779,4,0.7,0.108,0.896,102.065,0.0,-2.276,0.453,2.0,0.817,0.191,1,75.0,3.33845,30.57257110335635,1214.0,408.26,0.0,0
6n6OQfBpCgzF9oEg8zhBN7,199625,4160,7472,4,0.632,0.101,0.804,92.456,0.0,-6.109,0.17,7.0,0.35,0.0503,1,70.0,3.3270833333333334,27.788904195366314,2022.5,369.824,0.0,0
6E9V9TRlVOLjenGjHemzEH,224293,4425,3481,4,0.638,0.0119,0.722,103.017,0.00808,-6.177,0.189,9.0,0.469,0.0332,1,71.0,3.7382166666666667,27.557792708644495,1837.0,412.068,0.6789915966386555,0
3rK8TFLvwfbEGBOP0G76T9,189593,7586,9143,3,0.323,0.321,0.561,170.021,0.0,-6.109,0.166,2.0,0.277,0.0414,1,44.0,3.159883333333333,53.80610043619754,8291.5,510.063,0.0,0
5o6dFqafETxZNqUFt9ZqAC,173961,7361,872,4,0.507,0.0397,0.493,97.85,1.32e-06,-6.676,0.102,0.0,0.261,0.0267,1,58.0,2.89935,33.74894372876679,4787.0,391.4,3.324937027707809e-05,0
6jhLdxpo93lXFaJwX7znaa,249613,4368,7552,4,0.587,0.497,0.523,137.94,0.0055,-6.2,0.102,11.0,0.182,0.0272,1,68.0,4.160216666666667,33.15692692287661,2421.0,551.76,0.011066398390342052,0
2Pnw07JGKNZYta0UrHox5X,224160,4088,9169,4,0.575,0.31,0.667,139.908,0.0,-5.209,0.0917,8.0,0.406,0.0324,1,44.0,3.736,37.448608137044964,8291.5,559.632,0.0,0
0IH6d4yjydoocRdMxaiJpY,223077,7966,8437,4,0.657,0.888,0.214,134.041,1.14e-05,-9.498,0.121,8.0,0.251,0.0465,1,41.0,3.71795,36.05239446469156,8968.0,536.164,1.2837837837837838e-05,0
0KNvJzxdbslBddN27BEhfm,217680,485,5510,4,0.51,0.0821,0.644,76.001,0.0,-5.567,0.191,6.0,0.293,0.0341,1,61.0,3.628,20.94845644983462,4014.5,304.004,0.0,0
0ZumjEWenangePeQRcq0h9,262379,1336,7453,4,0.531,0.186,0.505,144.124,1.19e-05,-8.759,0.0885,2.0,0.295,0.048,1,39.0,4.372983333333333,32.95782055728545,9370.5,576.496,6.39784946236559e-05,0
6udBM5TJkTp1uupH4Y5ReF,204921,4686,6317,4,0.435,0.136,0.836,157.989,0.0,-3.523,0.111,2.0,0.575,0.0454,1,49.0,3.41535,46.258509376784225,7102.0,631.956,0.0,0
5zKwF0J5TJn8z2YorAo9zr,264467,6000,5729,4,0.551,0.413,0.476,97.771,0.0,-7.156,0.111,9.0,0.311,0.0265,1,50.0,4.407783333333334,22.18144418774365,6866.0,391.084,0.0,0
6TJJNHvXSlYzGFSHC5MVha,211200,3362,9310,4,0.497,0.503,0.744,145.872,0.0,-5.567,0.177,10.0,0.476,0.0262,1,58.0,3.52,41.440909090909095,4787.0,583.488,0.0,0
