track_id,album,artists,length,danceability,tempo,energy,acousticness,time_signature,favorite
2q4IaFpqebD6pMLvRrclvO,9033,5371,249002,0.764,122.988,0.77,0.00375,4,0
0y5D6gtFl3WNx06rOXLWJ6,3931,2502,223743,0.761,113.997,0.754,0.25,4,0
7f6a2LWROn1HQlG97hDIg6,4106,5849,205000,0.834,119.999,0.792,0.03,4,0
5nbq4CyzheTl7BLPR3caJY,1205,2225,163309,0.73,122.004,0.754,0.00584,4,0
37V78aaqEliOSPJxVgxNfm,4213,7686,164516,0.783,124.012,0.789,0.0107,4,0
38SHfJCoV4jdpeqX5lcn6H,311,2978,201322,0.708,127.029,0.682,0.0105,4,0
7okE97gApil2QbP5rqMAY2,1885,1673,160661,0.67,120.983,0.808,0.0155,4,0
7eQzNeFjpRxTas1IJ6oNyM,5027,2191,227236,0.666,128.014,0.932,0.0792,4,0
5fR1gKyVaQOFsUe9XWz6Pg,6767,4569,212314,0.722,127.018,0.753,0.0014,4,0
0HFUOO7GkVBUCYz1u2IcBM,7188,7351,196036,0.703,126.979,0.922,0.00172,4,0
0ujUvKlzv8vjOdOwixVwgd,2700,4467,234853,0.855,121.062,0.743,0.000947,4,0
2TGts36e6e5c9z1FiJKuny,772,5849,208597,0.721,123.962,0.876,0.00979,4,0
78F73J161TlcsWC7JckBZi,3814,1881,202969,0.823,124.014,0.866,0.0368,4,0
095eMtsXfbV9lLX9QfBvzj,6130,7605,194250,0.731,125.021,0.818,0.0944,4,0
5GiXra1IesFbyQxHsjWQ3M,2639,1310,168290,0.626,123.958,0.929,0.00834,4,0
1AH6GkZnybM0R5WZZTj7GF,747,2357,332931,0.769,129.992,0.923,0.00157,4,0
5xbKD51JPTqbqLjWnvmnmF,2276,491,398095,0.672,126.026,0.777,0.0394,4,0
0osz6OhmqmYcmYoMU0MP74,2319,2122,194286,0.672,126.02,0.955,0.00626,4,0
2txuYleYPl5dOQMv70tlWD,2850,1520,311969,0.741,125.057,0.813,0.0558,4,0
2nIaXCaDBXXALg3gKajbLB,5508,3691,175413,0.641,130.051,0.947,0.0194,4,0
74oBQ9l3m1Q32dAtQ4zrlb,3884,2425,155750,0.673,126.027,0.895,0.00329,4,0
3LtqlDYfE6tYM15qugG6ow,5585,6660,175806,0.738,123.011,0.926,0.000554,4,0
3WYqZhwammjFtFLfZfT38u,1934,4296,207987,0.803,122.014,0.764,0.0339,4,0
7abQVPJ5J8taCRoE5TvGHt,9047,4234,287625,0.8,123.998,0.668,9.85e-05,4,0
4S7qxxkEaUgkj9dn8AiH4h,2477,2466,188789,0.729,126.031,0.916,0.05,4,0
4v7kKFlEDmpVToHOICsXaM,3769,5318,206250,0.783,128.019,0.789,0.135,4,0
6JjSoJ2laV4ZbKNb9nybvh,5009,1413,247897,0.758,126.022,0.944,0.0308,4,0
5yN3wXc6fvM5SPTFjL6c4G,3349,1698,210000,0.72,127.984,0.978,0.00147,4,0
2n6qz4opcJlHsEpI8030YM,1598,3437,174138,0.814,125.0,0.675,0.00577,4,0
0dAfw35k2hBsnbSl74AVJF,9614,4249,198095,0.699,126.07,0.949,0.00872,4,0
5czwOsSExLRO25zcnaJuRr,4167,4837,156094,0.728,128.037,0.971,0.219,4,0
57UFzhgsL7Q4lxaEKosMSb,1423,8133,245039,0.817,125.012,0.763,0.0137,4,0
6IqVq76K6UuJdYwZFgXosQ,1702,99,202205,0.864,127.002,0.452,0.0031,4,0
2BRqdAILazQ4Brd95GJjpv,1915,8108,141041,0.604,126.182,0.949,0.0131,4,0
1TeG6xwHJG8Y6fiw7PebSl,763,8095,169208,0.682,140.013,0.778,0.0017,4,0
34S5HQW5JoLBO9VS9YSSQc,4503,5509,146250,0.856,128.016,0.959,0.145,4,0
5wk4ccb7pQYrFgxfkeuZOQ,5697,2022,149268,0.738,123.001,0.651,0.073,4,0
65nn7e1DOFh5MRHHQ7GWBi,5676,3323,218880,0.809,125.034,0.777,0.016,4,0
6BwPstqf4RoRMbDidFWNxE,2258,5841,137419,0.748,123.996,0.786,0.0226,4,0
76A1RRDEyHKtmV3Vh6PeVN,7002,7422,167500,0.694,127.965,0.7,0.191,4,0
42BdPV3FB2HVsvdokaIDJt,2239,567,215390,0.819,126.007,0.824,0.0398,4,0
2dwnD6tMYqp8zQmfg1XvNQ,9144,5250,192906,0.868,123.997,0.69,0.0227,4,0
1q3qh7hEJrPmPH7uOteYSr,2783,609,130413,0.731,121.03,0.904,0.00861,4,0
4j5UF24fwzvkw6QtNH5YtK,328,4584,160850,0.753,121.95,0.836,0.101,4,0
0rxEsBxxil046ZqipaCXle,4613,8128,154839,0.654,124.006,0.873,0.0536,4,0
3KruoUtSkm84Az0bJunnxl,788,7426,146250,0.652,127.964,0.855,0.00658,4,0
2i6FWcstV4Ct72L4ORnfwZ,5078,7119,154839,0.651,123.969,0.986,0.0735,4,0
7Fbx8mVJy36dsVq9IYTRXu,7191,6371,153600,0.809,125.008,0.953,0.00439,4,0
1HHnQYqcnlnE9q7LGFFGFj,5818,3373,164740,0.798,125.996,0.752,0.128,4,0
23YAweZPLgWqOTJdpvSv1O,75,2023,191250,0.718,128.013,0.813,0.0854,4,0
3EKj57pZTbNfbIKryAl5Dw,4752,704,229999,0.811,125.022,0.92,0.0649,4,0
6NxT9CHTUZx8BkOh6gCEvh,2222,4975,217143,0.811,126.049,0.759,0.000847,4,0
1zbl7QRP01FwzXrP4IAghk,6690,5842,153071,0.75,127.02,0.734,0.00865,4,0
614o3Tg9I7Xv8xkovjSp7a,1580,3413,184687,0.677,128.055,0.864,0.00571,4,0
4J4Fk7x2y8jQBxm332n0oY,4653,6628,195814,0.551,129.004,0.968,0.000701,4,0
46Gsf4884pmAWdul0n5Px0,6503,1626,194243,0.744,128.003,0.712,0.0032,4,0
5dFbW0PcNAm69j8Rnooc2I,7607,2023,148571,0.653,125.945,0.886,0.0665,4,0
2gVxKVSXaj9AONYkw2AUZc,6099,1297,155520,0.754,125.083,0.911,0.0121,4,0
00TNno8mzugrcej0FqJvrW,3124,2382,155000,0.764,122.024,0.817,0.0422,4,0
3KX6ILZKKVZwCqLQGtrjCk,4368,1567,160500,0.648,120.091,0.785,0.00256,4,0
6fviOwXHvwwN7GdAuVaH5v,2886,1196,133600,0.669,150.002,0.984,0.00575,4,0
2v0d2zo4bgHkge4B1O6e3c,2958,370,158571,0.775,125.934,0.713,0.105,4,0
1CE0qHhs1ptJg01dGROO2c,1607,2023,165246,0.816,122.028,0.796,0.202,4,0
6LHXb1sGs72iTmpSr0603b,7433,4901,163125,0.556,127.992,0.939,0.00245,4,0
6KYAjSvbUR9ODsnNJH3O6P,5686,7700,163810,0.77,126.048,0.438,0.0473,4,0
0Sqo0vvIRcIQBD1XuTrH69,8156,1953,176328,0.829,126.018,0.939,0.0159,4,0
7K8B2mdPHwZKhyShkl55Bh,413,2023,160312,0.704,128.084,0.714,0.111,3,0
5URyPutSQvq9tTbBYybv5n,9161,5542,188645,0.739,124.981,0.858,0.0999,4,0
2iBdAPcTzDufAKLvU0e0ba,5821,2155,212840,0.706,128.025,0.932,0.000415,4,0
3eQZbK5mweA7WkbPnSaejl,4891,3978,189289,0.71,124.005,0.883,0.00309,4,0
7HQEKWXO8oGMvnGSvhRK4j,3832,4811,181935,0.73,123.926,0.965,0.0242,4,0
2RPK9erow5o14461qD6GPm,383,6648,175238,0.674,125.924,0.882,0.0133,4,0
5u6vPXz6fNB55xWP5pzmJb,6116,1887,169687,0.755,128.051,0.942,0.0035,4,0
1wvlh0A1mMVAb7Gw2dGV9a,7136,6382,234194,0.795,124.001,0.933,0.00538,4,0
3nHLqAfJ2wWaBVsd8GdiAS,9091,208,180451,0.671,132.906,0.87,0.085,4,0
3fIDaUQSGfLSm1plmwSUVS,7743,5467,178143,0.779,126.05,0.89,0.035,4,0
0tXcd8rAsZpYdZPasioR3z,509,5494,177297,0.633,125.922,0.634,0.0699,4,0
36cVPGJBq1Ro79oxNw5KAv,9435,6620,361875,0.762,128.004,0.933,0.00668,4,0
36s3JG5whwTnqpgeqeDK7K,8313,6566,196230,0.677,126.064,0.706,0.334,4,0
1aWMQBfDA9AYHrysNuMJIc,8600,4343,137205,0.881,126.031,0.842,0.0245,4,0
4MvA2osUdPQpDKNwuDjlM8,2902,5412,219345,0.503,126.039,0.973,0.000774,4,0
0bsdo8CM58RrF4aXg9vZBs,592,3978,190536,0.615,126.058,0.956,0.00337,4,0
4Fw9pEVsvkpwyIHoVKJ6yI,7179,5613,183435,0.784,125.969,0.964,0.021,4,0
5bMGUG2Z1uZBdcr0MDTljI,2148,604,193791,0.491,138.001,0.959,0.000366,4,0
53QLyfbHqEtXK0ys7YW2Q4,8715,2206,152013,0.645,130.021,0.891,0.0588,4,0
080nzaT9PWCqMfFSpjRDHK,1539,1973,201017,0.52,124.029,0.94,0.000663,4,0
2Ju181y8kKeGQLTwnPNUoN,295,829,209998,0.623,140.016,0.78,0.0015,4,0
5GbMPtLwGNWVAtT0u4SXCg,354,5979,232615,0.444,129.996,0.974,0.00155,4,0
5OVymDEf9BbTC1JRniCjnh,8708,239,166154,0.584,129.982,0.935,0.0117,4,0
13JYeTnxWhXJcwjogYSraT,4118,1783,209667,0.474,135.017,0.913,0.0668,4,0
4mKV2PUwOBunCjDEAKGmjO,5927,7508,219130,0.509,137.979,0.989,0.00192,4,0
5vRS7k3p0DVlJiIct0hki8,5071,334,201739,0.353,138.008,0.987,0.000236,4,0
5BhOXlQmuNX30x9G1jSOrS,7429,5687,196522,0.449,137.98,0.915,4.48e-05,4,0
4QhrNJ1nmVUaQhINsAiFOX,1458,2413,158222,0.672,135.057,0.86,0.0978,4,0
6kfV43UhRUbv8FMRNs19JN,6959,1382,213569,0.546,127.97,0.91,0.132,4,0
1VSbfnWlHajs3Wz9LhucLB,7504,610,212253,0.285,150.0,0.988,0.0106,4,0
302izEeCgAxrLEpnXM4nNP,3021,2980,175066,0.565,130.026,0.929,0.0673,4,0
234GyiMYia1kR7lPPDS4Pv,8012,210,214345,0.591,144.943,0.869,0.0441,4,0
05WTUV8fI6qPltUyDzpGdL,5998,7887,205217,0.381,138.042,0.971,0.00011,4,0
6d1AuFOL1YBzLcruapNbZV,9422,5356,257357,0.492,139.918,0.616,0.167,4,0
7yDqQyCeTV2xXQP7tccX2D,3851,6481,178154,0.54,130.004,0.987,0.017,4,0
6M38bg35bW8ukDhP1hhobf,4360,6269,216522,0.378,138.0,0.968,0.0364,4,0
6ND5LGkeitafW7tM7I4oND,1169,7671,268657,0.5,133.993,0.893,0.00286,4,0
4ZWfnDPrmjFs7dO1WMe1A6,5805,7900,220312,0.666,127.99,0.897,0.0174,4,0
3mivCx58qsgZszezCkvmcp,9752,1784,169116,0.401,139.98,0.975,7.31e-05,4,0
4ajFhKrMK1WZ0PQ15HyjAN,1477,189,222857,0.562,125.977,0.87,0.0375,4,0
5rSJNVQ3k4yvSz4Tu7MDWV,5280,2758,201500,0.448,134.989,0.987,0.00169,4,0
37VTqZNklXxzXdbOqeC9HC,569,5965,246957,0.448,137.987,0.988,0.00805,4,0
2rESTwxLf2TgzK0vpcHaq6,2135,2044,207342,0.467,138.045,0.951,0.00371,4,0
7aQ5uJmlptmX4ezpvhSPrU,8609,5209,190354,0.63,123.959,0.876,0.206,4,0
1nL5Bmv3eXkrBsKrwheMrC,8788,2857,210667,0.477,134.987,0.949,0.000411,4,0
4R7fUqdunkboVEVxVZQC3K,5955,446,299212,0.596,127.971,0.917,0.00464,4,0
651Kbc7yL6QyiPj0MeAanl,5957,1596,263913,0.535,137.967,0.961,0.0219,4,0
1K663sfW7sbGOQVJ468v3u,7234,1105,200000,0.599,138.002,0.932,0.0133,4,0
2yAnDLhBYRYE0pKYvZ43mu,4136,342,152381,0.518,125.929,0.954,0.00193,4,0
5Zndf4yfot8oijOF6A7YxT,4432,3225,269268,0.53,122.95,0.83,0.00132,4,0
4GYgmLTLMr48qUzsQ4i9XQ,9106,3181,207840,0.506,133.296,0.849,0.0813,4,0
3GQ0DStEyr87WqgpZ0vNw2,6766,58,232943,0.502,140.009,0.985,0.00079,4,0
6EfCZu8Az3CCzNVRTXbcyf,2301,5760,221470,0.442,127.982,0.968,0.000752,4,0
36fEaJH2IJYy6MkUSmjrJa,300,7508,162622,0.51,134.945,0.971,0.0048,4,0
1wvd1GoBl1od4YlZAMUMQR,8821,445,226875,0.617,127.992,0.875,0.0748,4,0
6eBUO6Nb29FOvkIwkUc5li,2562,1583,266404,0.605,124.006,0.934,0.0154,4,0
5CsNxbCrigo3gmeq4uJ0w8,7440,6597,179147,0.537,135.91,0.822,0.00333,4,0
40rJRda0SwHICpgKTrlfkW,7620,2404,314375,0.522,127.979,0.928,5.64e-05,4,0
6sS1woPe1F2CHvwr1JamkY,8605,5340,198654,0.552,137.99,0.996,0.132,4,0
0JkKlMPyrl9hHEq8OwUMS5,5107,338,228923,0.203,97.648,0.978,0.00332,3,0
6IUqM6OTx8yCQ7BRQl8BHo,236,1758,209130,0.391,138.001,0.996,0.00258,4,0
14b6rZyEHbOsuUL992hPZn,7427,617,232286,0.529,140.022,0.974,0.00715,4,0
1NMLUxMIOdfH5ZwSJEVDMs,2623,4839,208696,0.495,137.992,0.992,0.00031,4,0
4swpBMR7chyLpb3sbCOnUC,9509,5759,225938,0.69,127.99,0.884,0.0671,4,0
6rhOHHZEI2HYeX0ITWyKsg,2017,7508,212231,0.657,121.955,0.879,0.022,4,0
7xKATmfmkwgt8qvUaAdm1a,8836,3824,196423,0.532,126.007,0.914,0.000896,4,0
0suq6pekpVWxP5OqcjhtbQ,1484,6266,201739,0.375,138.015,0.96,0.00079,4,0
6qWyL3wlqjxUbNhwcvlmcG,2529,6838,221585,0.506,125.993,0.975,0.000285,4,0
4AifoTYNwGoMgHsF9ulTiP,3976,454,215000,0.449,138.027,0.954,0.00167,4,0
14eNvJe1XCXkChd6PUYSTr,1181,3385,215742,0.586,127.989,0.923,0.00252,4,0
7dlxSY7v6Ol0jEhS9qTFMh,2578,7595,204348,0.454,137.98,0.988,8.62e-05,4,0
6nLRlcRKSTYzcGzCZyZVuI,2021,830,177435,0.742,144.986,0.82,0.0251,4,0
5kjlnD6qTE8GeAMS2RmTan,6976,6755,206667,0.545,143.932,0.922,0.00668,4,0
2y8J80BwsxKggLzZeSeziX,3472,1882,192000,0.572,125.016,0.893,0.0146,4,0
79RYcYdQO7Ue7yZJ9tZp6x,2916,3227,240657,0.621,128.026,0.871,0.00262,4,0
1iEEB0kgTbrHMc18B6omHH,9150,6669,202083,0.579,125.991,0.929,0.00264,4,0
522YmcPwqhjeBuijxbpgct,2736,1434,206005,0.523,133.963,0.99,0.0615,4,0
0E6RN0HgeZYglKjTbjeC3c,7003,190,193722,0.546,132.03,0.87,0.134,3,0
2Halo15IYV2GDEuKXICduF,7177,372,415770,0.459,139.967,0.993,0.000195,4,0
61kUZ4u03R6SttbBpnm0oz,5912,1995,231304,0.444,137.959,0.999,0.00155,4,0
3RLYXVhEX3SKr1X3UIfPtk,5287,2759,197231,0.399,140.008,0.973,0.00164,4,0
13sR6DpLw3uun6xBf6mwo1,2730,6047,220588,0.446,136.104,0.934,0.0224,4,0
4cRysbsSV8hwNcbD44r0rE,4639,6669,209262,0.583,121.987,0.876,0.00163,4,0
6QOcNreYipY813Zwg1VW8r,3423,337,221250,0.416,127.987,0.961,0.00158,4,0
2ww2GhWSOYGC1rwfwMvdDD,5262,1584,230476,0.546,125.982,0.947,0.000801,4,0
4OkpB4tHyv7YmkOyiRGYij,2030,6734,237772,0.537,139.997,0.958,6.48e-05,4,0
1Z7m7AjfoFEI4idvzy0i4E,1335,1012,230400,0.553,125.003,0.705,0.000454,4,0
7EXXoQej0WP3pdvrjYcDJk,1336,5992,205634,0.524,134.008,0.941,0.0125,4,0
5SBj0TdrYUB3X2wzh6Rkr7,3570,5086,259002,0.543,137.989,0.924,0.00249,4,0
19mJwav2Z8Ar8NZZ2glMZy,4431,3226,228750,0.586,127.991,0.869,0.00349,4,0
4hpCaW3UntoXmsgTbl5FVV,2117,7065,226050,0.652,135.984,0.83,0.0167,4,0
1Mns7l7I5KdfHRhCnikhJd,8375,4876,245683,0.618,121.985,0.896,0.00086,4,0
0sKJQ38BIstZUFXihXB4rU,1785,6912,167082,0.489,130.026,0.83,0.000167,4,0
1FeCPgiLDpRB2ItfimFUTA,4936,7508,225792,0.522,139.98,0.984,0.00204,3,0
7FUzB86KZ2vKpDk9wLTFXT,168,5574,205426,0.601,127.007,0.807,0.0488,4,0
2YTMUE6rM0HbYI6ZeF2M9r,6695,4843,236250,0.683,127.994,0.943,0.0129,3,0
6p4BjpYBIFYoDuJkoXSfs0,4407,7109,221423,0.568,126.025,0.995,0.00182,4,0
2BGxQSd2aFSlSPNJKMOTyX,9488,2443,182718,0.566,133.949,0.909,0.0057,4,0
3XTzLevBhCJQ0h6aDUwWBA,5620,5162,196686,0.575,125.968,0.941,0.00142,4,0
0cfhLq3j4vLMDWrS6xII9N,2653,4698,200889,0.487,134.997,0.911,0.000122,4,0
63YYujTmmNYl0QCJqvtw06,7713,1759,164545,0.575,131.997,0.972,0.000791,4,0
17Ho4UqADU55oec5f82Col,2619,4875,223359,0.472,125.003,0.988,0.000168,4,0
4EozhiAsKLnLBpxeLgwD4M,611,335,200000,0.499,137.989,0.901,0.00468,4,0
1GjVHzIOOA8naSpkSbwQ11,1794,2129,177625,0.623,127.957,0.902,0.00152,4,0
7jJDybHOdsOxKvM90HRDFu,3424,1996,191245,0.744,105.023,0.588,0.0928,3,0
5Kwy6gGIkpAyBDqmSokJOx,8746,5894,157714,0.735,139.974,0.564,0.00799,4,0
3QwYSJpsLN0qannLsQqdVE,5089,7544,180000,0.691,73.963,0.615,0.0325,4,0
0Oe5QO7zwMWKkGhgr5vIEz,9352,65,195000,0.637,160.045,0.941,0.0138,4,0
6btkdvumrTmcFzy3oFpZqS,8534,5568,271749,0.55,145.169,0.858,0.041,4,0
5XJeq3Et1eL0paiOhnxCpc,7867,8097,200571,0.719,140.094,0.6,0.177,4,0
2BVUOGciUUUqOPSLtHwLGp,3065,5304,224211,0.514,151.994,0.924,0.000208,4,0
0tAFy8LVdMQgW6A6Nq7olS,8884,7546,195791,0.827,80.729,0.518,0.164,4,0
3ISiZ0GzocM9ssIwqRn1AW,1348,866,228169,0.627,142.043,0.878,0.00188,4,0
4YIoQqE50AdyG4BQafCi3u,3682,7749,213340,0.691,136.98,0.856,0.0614,4,0
01XFgRZfZI7oBagNf1Loml,3494,721,196664,0.452,137.825,0.794,0.0111,4,0
6jq6rcOikCZAmjliAgAmfT,4709,6448,239853,0.57,150.088,0.763,0.0857,4,0
6wb61u8ayuanWSHZzle5od,6862,363,210017,0.606,140.033,0.829,0.00172,4,0
7f4Pjqs3XHSfV1UwX5vjxo,1482,2481,214929,0.613,76.966,0.879,0.00908,4,0
6HDUnr41uGjxhMTzI1Hjmt,2015,3261,235187,0.575,141.506,0.602,0.249,4,0
2a7kFbxMwmmZWDvH0JbZFU,9506,1941,177658,0.742,104.027,0.644,0.221,4,0
6SAB43ikJfSpMNFHOYY7Js,3793,1664,184941,0.735,84.985,0.846,0.0144,4,0
3mof6Z6vz6gonsuIEQXank,4741,4002,254897,0.574,145.094,0.576,0.0579,4,0
6BSPfADBMriOIJmiNnc6mC,146,2707,154617,0.619,150.186,0.899,0.0689,4,0
0z6BBM8lek2dzvnuIOX1Wx,8339,3163,160000,0.504,149.958,0.945,0.00437,4,0
1z1io5H0gfutwUNILCDshn,7892,5524,158961,0.489,153.793,0.672,0.0439,4,0
2bCjaF7cRm53Wdq9RtkYJu,5722,7976,182400,0.601,150.044,0.591,0.0188,4,0
6hJrZxgi6Cld2vIs3zgqRr,1540,1018,270000,0.453,160.018,0.736,0.204,4,0
1VxQboO0KAsIm8MjSShBJv,4352,2750,274967,0.645,72.533,0.662,0.0208,4,0
59QmjU5K8XQTfj9JjFNb4Z,4615,7546,245000,0.634,174.006,0.588,0.0575,4,0
3Vad9kkHv0DZZ0ioJdRrYV,3268,3062,214714,0.529,105.015,0.72,0.0245,4,0
707qqokrSYnzJO5FoGIvFL,5157,1327,226286,0.498,139.93,0.756,0.00423,4,0
3NAGKEkJN7cUTaIYqFnF8l,6663,271,254879,0.66,127.977,0.652,0.00259,4,0
4hAb4pbqgfgwraiHongYZR,7231,1959,217787,0.606,74.98,0.952,0.0403,4,0
5QUbOFOkbDlt4ZY7bdL4Am,3864,7954,173951,0.746,123.036,0.576,0.0204,4,0
0ZKOjWGqV7vHl9WKOtDb5V,9148,7975,173413,0.64,155.054,0.877,0.139,4,0
10dLRZ7GCIXEuUuONkNcxI,7571,1326,211875,0.613,127.991,0.685,0.00701,4,0
6NZunfz5wbY8pYeDDlJUas,6669,1603,197260,0.62,145.963,0.935,0.146,4,0
2xo44UuPdAFzaVMSX95suy,6561,2855,212632,0.681,113.995,0.616,0.00539,4,0
3CLYGFWX1kUFMSXbpC5Qa5,8706,3274,314840,0.555,125.983,0.53,0.223,4,0
76I3PmbGZazzNlEwlp1y85,4842,7992,256500,0.502,150.013,0.981,0.00177,4,0
7CGB43FkEomSXAtnTNLC9n,9571,7543,159310,0.552,145.03,0.53,0.041,4,0
5w6rgrtYFhC6NkUknX1exC,9203,2059,201643,0.824,104.917,0.907,0.0189,4,0
3XlHlWFhlI4OZiguOMcuuc,7396,6715,224018,0.518,150.037,0.847,0.0517,4,0
72VyFG8WRK6CeV3ToXccOm,267,4003,194050,0.795,130.023,0.902,0.0479,4,0
4wzHOPBchA7Ab5wOmBHkiO,1135,8047,193714,0.566,140.004,0.761,0.116,4,0
2BTPW7osibjN9gFDRY4mYN,1176,2493,245091,0.624,145.146,0.83,0.000242,4,0
3Ukb1tpAsQOdUSVKAW94Cj,3676,273,192726,0.473,150.031,0.862,0.0798,4,0
3qhW0ioG27ZRFbZn1diK2m,6568,6166,225116,0.661,145.128,0.808,0.00591,4,0
4E4gQUWMUbi0lOf98qqtuv,5908,1717,208286,0.7,140.016,0.583,0.121,4,0
2rBKfA9WpLBQxRFPcJXiXf,9478,7545,152000,0.733,139.956,0.792,0.00551,4,0
0eGiT6tI2kdeAuYEUpA57a,2963,7901,116051,0.778,91.026,0.623,0.168,4,0
2PzotD3c1kEvk1xxGrvPj4,738,1016,132923,0.775,130.026,0.899,0.0816,4,0
3AawFHorBGEDdM9ngI8ofa,1300,4131,192000,0.813,145.03,0.8,0.00654,4,0
0OijABrqIE3h6iDcDjLagm,4230,3344,153600,0.502,150.453,0.803,0.659,4,0
48fPdAwGVoSkGK8GSez9yx,523,362,226000,0.768,120.042,0.908,0.184,4,0
0nSP6p4IfCI6vIy2KJy13m,5023,8081,121681,0.728,145.011,0.734,0.0102,4,0
0dCtaEXGzrVxlqteDis4vP,2497,3969,176761,0.258,175.536,0.908,0.0131,4,0
1g1ILrmS5lReWp0gVRo8hH,7264,7550,141350,0.795,81.645,0.703,0.216,4,0
1AfA0K7BLxceH7PjzcZdZc,8388,5189,244303,0.633,119.978,0.651,0.0632,4,0
2pvS2qIkOSFlvLkGBAgQ2o,6143,1017,216429,0.64,111.992,0.799,0.0848,4,0
3D1MBQdIBq0gn85wfOtOC9,8755,6973,217000,0.621,166.084,0.628,0.00347,4,0
3D37T7euWvVJ45evRmriIh,1042,129,192941,0.571,102.043,0.752,0.0196,4,0
3PvhJcV5xv7E1ImIfbRYeM,5781,4216,226973,0.774,106.945,0.895,0.00224,4,0
0RJgmCUXLIDQ2kMMAD5cGs,4720,7979,325720,0.596,140.208,0.763,0.0363,4,0
4kT18i0w2ZYeLTFPdpkihT,2422,4189,192000,0.755,160.021,0.891,0.273,4,0
5y0X2gA8jlovyL5YmFamIv,4443,5580,233600,0.571,75.179,0.713,0.00477,4,0
4Ijr3J0lnLCGZvpXBiqCjU,815,5661,168207,0.668,100.001,0.953,0.0193,4,0
53d5dxYPtRLPmqPe9VpZ67,4105,2167,181021,0.649,143.995,0.752,0.14,4,0
68Gszh9enogLwJUbTcjjWe,9406,1602,188000,0.623,150.01,0.985,0.018,4,0
5f4l3uDDTNNGEtWaXHOIB9,8874,6732,184274,0.584,150.042,0.888,0.0115,4,0
2QC2PTvF3yONXlvih301aR,6857,5222,278809,0.633,127.95,0.644,0.191,4,0
2ROhaolQOaQ0TQR09OEANW,9490,2211,210207,0.593,145.066,0.779,0.138,4,0
1KANhRF0eNmr13rT4t3I4X,6534,3357,225231,0.679,129.989,0.985,0.0155,4,0
6exH1RP0wkEQgfHJ3rd2mP,4748,922,273600,0.603,150.125,0.964,0.00265,4,0
5F3t5WgLyBX2W7un8IXiLD,614,6785,246967,0.732,172.039,0.726,0.0574,4,0
1dpU0FW0r4OHPpGPPcI4De,3395,5252,270423,0.621,141.993,0.517,0.628,4,0
0npQ9M834NvoujebLePqOn,4426,5219,190759,0.453,111.441,0.72,0.054,4,0
4JPG8zY4MKIrchfyFGOEPU,4623,867,171892,0.609,147.966,0.847,0.0203,4,0
0Kp9qaRwdruRMtwIBQYxRH,1432,5253,202667,0.694,135.031,0.673,0.0861,4,0
7MFahU9vl5TWlei936k7n6,4729,5299,260088,0.567,104.976,0.84,0.00407,4,0
7G4EdFJbcn05PmDvQnSKGX,8385,5454,244248,0.5,79.009,0.921,0.0377,4,0
4gWvFjp9fFZ77mOW5FUaDh,4523,2386,165675,0.755,99.988,0.853,0.0354,4,0
2eAzJdGWnNPSSGFDHEBh7B,2553,8036,177442,0.563,171.921,0.693,0.0842,4,0
6q8lkavDM3yhk7PXdRK3me,5853,2439,155550,0.703,124.998,0.844,0.0362,4,0
7K9ZxHYSwVJ1BTC044EUNw,5588,1643,160000,0.648,129.94,0.992,0.00175,4,0
2u6BTFqxoiC6jigy7EPmXv,2798,593,219100,0.802,124.0,0.646,0.00333,4,0
6jWloOddI8GE5qZXu7sir9,1351,4426,157440,0.679,124.989,0.954,0.0836,4,0
78zqqw3oLhwiifmbqHoBaN,7871,6423,171671,0.726,127.947,0.637,0.125,4,0
07VI6sdD2s7hzPEezIMtiT,7876,3936,165589,0.723,128.94,0.715,0.198,4,0
2VWs3tTCpvPIPwwgpG68Gj,4549,2146,126661,0.693,127.989,0.84,0.00121,4,0
3tJrMqKlgX81AkZnSUG8AO,4625,6750,184250,0.799,128.012,0.973,0.00232,4,0
30VJGgRcj2MoyeW7UHQgrO,2436,6772,178040,0.744,129.995,0.918,0.0107,4,0
0F9ouRFOFjmVNbU2CTEwrq,8668,2017,176367,0.829,128.045,0.804,0.00688,4,0
4uwsAqmo4kzk5SLGag7XRb,7975,5492,135484,0.748,125.016,0.808,0.00123,4,0
5g94B3kC8Qpno3Xvy7OQ32,3792,4060,170477,0.682,128.076,0.698,0.0128,4,0
2Ri0Qu7xCrxLRviLC2wo6x,2107,966,187500,0.72,128.009,0.842,0.000361,4,0
4BbBV9dK1kMqD7gGypB5WO,2796,5208,203750,0.521,125.997,0.895,0.0217,4,0
1gJAEeLhQVe1FlO1ZtHiwJ,6575,4427,232727,0.452,131.97,0.877,0.000329,4,0
5LBemsCrsGqsXSGYA8i2z6,6961,3069,191013,0.803,128.029,0.82,0.00478,4,0
7w5azydGWXR8jseyAcums0,8535,258,201548,0.814,126.028,0.927,0.00052,4,0
59wygKiI3oZ1dQNlClWzeP,9558,2231,272574,0.626,124.03,0.819,0.00267,4,0
7c9QW0ouj0ObcXF3mULANK,4248,325,194218,0.683,131.047,0.881,0.0187,4,0
61hQppufGvKelVZHZ3bnXk,9494,4970,184782,0.736,130.004,0.691,0.00121,4,0
2lKmYY2bxlFG7ePVoIzN1v,2974,258,211777,0.855,128.013,0.905,0.0395,4,0
5tW6xcp6oljGgT71SwTBnp,1909,5071,323000,0.852,132.968,0.864,0.0182,4,0
