ID,Song Name,Artists,Album Name,Popularity
1Iq11CQ74BtnSzV5l9u5Yy,High Beams - JPEGMAFIA Remix,"['Tkay Maidza', 'JPEGMAFIA']",High Beams (JPEGMAFIA Remix),43
3CblJq8QQQ0bb7vwJu8c3v,4EVA (feat. Pharrell Williams),"['KAYTRAMINÉ', 'Aminé', 'KAYTRANADA', 'Pharrell Williams']",4EVA (feat. Pharrell Williams),64
62ir3CludVLlbrXk6AOlGg,The Gods Must Be Crazy,"['Armand Hammer', 'billy woods', 'E L U C I D', 'El-P']",The Gods Must Be Crazy,45
4CCrZzRdeWYrWJ0DoN4XCa,FreakyT,['TiaCorine'],I Can't Wait,67
7icwQvajsokotDfM3tefW6,SkeeYee,['Sexyy Red'],Hood Hottest Princess,81
2NV0mpU5YbyJXydzYPgw5O,AIN'T GONNA ANSWER,"['NLE Choppa', 'Lil Wayne']",AIN'T GONNA ANSWER,65
0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),"['GloRilla', 'Cardi B']","Anyways, Life’s Great…",74
51hjlwiTLAHZxkKS28R38R,GEEKALEEK (feat. BIA),"['OHGEESY', 'BIA']",GEEKALEEK (feat. BIA),60
0rR7viRrWI8HN2tgfa2ILw,Bikini Bottom,['Ice Spice'],Bikini Bottom,45
6c6WmIHcHlhccEwSFBhzNa,Put It On Da Floor Again (feat. Cardi B),"['Latto', 'Cardi B']",Put It On Da Floor Again (feat. Cardi B),76
6IEXjer2qbXhRLFv99NQQv,Pound Town 2 (feat. Nicki Minaj & Tay Keith),"['Sexyy Red', 'Nicki Minaj', 'Tay Keith']",Pound Town 2 (feat. Nicki Minaj & Tay Keith),72
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,89
5aIVCx5tnk0ntmdiinnYvw,Water,['Tyla'],Water,92
1BmI4EYdfzbg8DlV6pHYrY,Peaches & Eggplants (feat. Latto & Sexyy Red),"['Young Nudy', 'Latto', 'Sexyy Red']",Peaches & Eggplants (feat. Latto & Sexyy Red),74
451acSEXA7pfbMKXoC6vJX,FreakyT (feat. Latto) - Remix,"['TiaCorine', 'Latto']",FreakyT (feat. Latto) [Remix],61
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),"['Cardi B', 'Kanye West', 'Lil Durk']",Hot Shit (feat. Ye & Lil Durk),66
1bOUmlmuxBY22foEJvYcQB,Bad Bitches,['BreezyLYN'],Bad Bitches,51
132Yd321hAG0oOz3lbiqig,Lick Or Sum,['GloRilla'],Lick Or Sum,65
0ZxhtATQ0a6EvQNZ0z6NKV,Princess Diana (with Nicki Minaj),"['Ice Spice', 'Nicki Minaj']",Princess Diana (with Nicki Minaj),82
4ZYAU4A2YBtlNdqOUtc7T2,Red Ruby Da Sleeze,['Nicki Minaj'],Red Ruby Da Sleeze,77
2BxboWjnfktO1E9HGfPXq1,Wheelie (feat. 21 Savage),"['Latto', '21 Savage']",Wheelie (feat. 21 Savage),57
3bdyyYQ9Ykldt7XOgxWNQY,Hood Rats (with Sukihana),"['Sexyy Red', 'Sukihana']",Hood Rats (with Sukihana),63
5JYPXqMwYc0zTODQdjMEZN,Deli,['Ice Spice'],Like..? (Deluxe),86
2wYxSiGfIaBH0EA9Z4ROxj,AUTOMOBOOTY,"['NLE Choppa', 'Lola Brooke', 'Modesty']",Cottonwood 2,42
7nn4MXs89QymmNzRreTywe,Ick,['Lay Bankz'],Now You See Me,77
59DRBDlssFvtWDHsYwCa6q,F.N.F (Let's Go) - Remix,"['Hitkidd', 'GloRilla', 'Latto', 'JT']",F.N.F. (Let's Go) [Remix],59
1Bgga0poKKUZftx5p8b16y,Act Bad,"['Diddy', 'City Girls', 'Fabolous']",Act Bad,56
1bUhj0j6akbGxinxsVe6PR,You Wish (with Missy Elliott & Kaliii) – Remix,"['Flyana Boss', 'Missy Elliott', 'Kaliii']",You Wish (with Missy Elliott & Kaliii) – Remix,67
4hrd3G5XnJzDC5LZw0Fwgu,ISSA PARTY (feat. BabyDrill),"['Latto', 'BabyDrill']",ISSA PARTY (feat. BabyDrill),69
72vMwCjJuRRa1r0bhFBbE1,Bops,['Coi Leray'],Bops,60
6eGg9OjQMRtmHc3DPfxQoy,Body / Love To Party (feat. 2Rare),"['Sally Sossa', '2Rare']",Body / Love To Party (feat. 2Rare),24
4vj1VHAC9n8ZodCqdnauS7,Telfy,['Maiya The Don'],Telfy,47
6dWeY6hLC9yuxXG1gyRWIm,Throw It! - Remix,"['Spiffy The Goat', 'Big Boss Vette']",Throw It! (Remix),43
4ONoOH59Y95Ro9BrqfwojZ,Work Out,"['Juicy J', 'Finesse2tymes']",Mental Trillness,48
7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),"['Coi Leray', 'Nicki Minaj']",Blick Blick,59
19M4JyrblQb7Z57CvCgOsC,Throw Dat,['Lay Bankz'],Throw Dat,53
0JiLQRLOeWQdPC9rVpOqqo,BILLS PAID (feat. Latto & City Girls),"['DJ Khaled', 'Latto', 'City Girls']",GOD DID,51
5C8h9PY9oTneqJihbn10NB,Soak City (Do it),['310babii'],Soak City (Do it),68
0DEjFljgDbPjkm5460EJnA,Face Down,['City Girls'],Face Down,64
4lxTmHPgoRWwM9QisWobJL,FTCU (feat. GloRilla & Gangsta Boo),"['Latto', 'GloRilla', 'Gangsta Boo']",FTCU (feat. GloRilla & Gangsta Boo),49
5MnqugWyPeiodmvBbFIZ6m,"Anything Flows (feat. Maiya The Don, 2Rare & Kari Faux)","['Flo Milli', 'Maiya The Don', '2Rare', 'Kari Faux']","Anything Flows (feat. Maiya The Don, 2Rare & Kari Faux)",52
5Dl9bW7OLiDiGD546vFYsv,Shake It (feat. Yung Miami) [Bonus Track],"['King Combs', 'Yung Miami']",C3,29
4pgeI9ohPGzSDeKE1D4dYf,"Keep Dat Nigga (Part 2) (feat. GloRilla, Kali & Big Boss Vette)","['Icandy', 'GloRilla', 'Kaliii', 'Big Boss Vette']","Keep Dat Nigga (Part 2) (feat. GloRilla, Kali & Big Boss Vette)",64
6UN73IYd0hZxLi8wFPMQij,Players,['Coi Leray'],Players,82
4mkYFPebTKMAtcXdKQwcj6,I Can't Stop (Big Boss Vette & Omah Lay),"['Big Boss Vette', 'Omah Lay']",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE / DELUXE EDITION),60
4ue41gFbAjoU0P1EberJWm,We Not Humping - Remix,"['Monaleo', 'Flo Milli']",We Not Humping (Remix),63
4zH4kR30s4Cx6HMvodrf32,Real Bitch (feat. Gloss Up),"['Lakeyah', 'Gloss Up']",Real Bitch (feat. Gloss Up),40
1iOdhNBdePXR632DhYZVO2,Booty Drop,['Doechii'],Booty Drop,69
5h9dlUlCGZahkuaC3MShz3,It's Givin,['Latto'],777,58
0FAKS4dY2MADctcsPbmUvm,BO$$ CHICK,['Saweetie'],THE SINGLE LIFE,56
0JcgIOrlZ0CNUOPxyudnrK,Handstand (with Doja Cat feat. Saweetie),"['French Montana', 'Doja Cat', 'Saweetie']",They Got Amnesia,57
2vgoeRVrxhxuE7vvUSOVim,Fruit Loop,['Flo Milli'],Fruit Loop,56
3IxGpAFxBAAfCQ6dv6sBiw,SHAKE SUMN (with Sexyy Red) - REMIX,"['DaBaby', 'Sexyy Red']",SHAKE SUMN (with Sexyy Red) [REMIX],70
5aIVCx5tnk0ntmdiinnYvw,Water,['Tyla'],Water,92
4RoKNqyZ9622tcAeNPNv5k,City Boys,['Burna Boy'],I Told Them...,85
7i1IidJjOxCxv9Yq7DKPM5,Feel Your Body,"['DarkoVibes', 'Oxlade']",BUTiFLY,46
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),"['Future', 'Drake', 'Tems']",I NEVER LIKED YOU,86
4FIgHqXd4KkOwxrGeLDYM2,Texts Go Green,['Drake'],"Honestly, Nevermind",65
4nFrcGM7MY1mpoQCC7Kefj,Me & U,['Tems'],Me & U,78
2OEKjBfuCdVPLLUgUf90ZM,THE SUN (Prod. Gesaffelstein),"['KayCyy', 'Gesaffelstein']",TW20 50,53
3Owi7BjAeziHBYS0gLvHTQ,Passport Bros (with J. Cole),"['Bas', 'J. Cole']",Passport Bros (with J. Cole),67
0334KVZTMvvQiRNIWKbVFh,Poison,['Tamera'],Poison,60
25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)","['Victony', 'Rema', 'Tempoe', 'Don Toliver']","Soweto (with Don Toliver, Rema and Tempoe)",78
5zq5fYXIE7X842DD5HBiiB,Talibans II,"['Burna Boy', 'Byron Messia']",Talibans II,71
3hssz2iBrrK93GeQzqYGER,Happy Day,['DarkoVibes'],BUTiFLY,33
08XWh5c0BMyD1nKVxxl91z,Fountains (with Tems),"['Drake', 'Tems']",Certified Lover Boy,74
5laAdwuT8EEvkIXrmrhRSB,System (feat. WizKid),"['Dave', 'Wizkid']",System (feat. WizKid),47
1oq33HJBs0rDmjjZ2rVFyG,Terminator,['King Promise'],Terminator,73
2QdSb68BzZGMgCbsrFmSLc,Higher,['Tems'],For Broken Ears,77
5YEVBJnnt2qMM67NGCjEdV,INTOXYCATED (feat. Dave),"['Oxlade', 'Dave']",INTOXYCATED (feat. Dave),74
2cny5OSTr2976U3o018GoV,[The Jackie] (with J. Cole & Lil Tjay),"['Bas', 'J. Cole', 'Lil Tjay']",[BUMP] Pick Me Up,60
5Fy8z5xuJHsd6Id0DYRxZN,Borrow,['KayCyy'],Borrow,24
1iBWjQ9af9NnUd5xnQDB3k,Charm,['Rema'],Rave & Roses Ultra,77
141y1FjVBV5IY7Mlvw5poL,Cheat On Me (feat. Dave),"['Burna Boy', 'Dave']",Cheat On Me (feat. Dave),73
0oBDJWGnTJs9C0Ax90tMj0,Militerian (feat. Naira Marley),"['J Hus', 'Naira Marley']",Beautiful And Brutal Yard,68
73LBcJygFdRAiJfWkpnf2G,Meridian,"['Dave', 'Tiakola']",Meridian,83
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),"['Wizkid', 'Tems']",Made In Lagos,75
47EElDzmkP731PXNzeXt0G,Me & U,['Mellissa'],Me & U,41
1S1bZVv8sqYY39S6KWchuk,Papi Chulo,"['Octavian', 'Skepta']",Papi Chulo,66
5YbPxJwPfrj7uswNwoF1pJ,Last Last,['Burna Boy'],"Love, Damini",81
4M6yrN4rJUrwNgHzGKfrN1,Masculine (feat. Burna Boy),"['J Hus', 'Burna Boy']",Beautiful And Brutal Yard,69
7vVs4XCsQyGn1Au3drvo9Z,Call Me Every Day (feat. Wizkid),"['Chris Brown', 'Wizkid']",Call Me Every Day (feat. Wizkid),65
7zg97q1UQyQgIhhrAEke45,PradadaBang,"['IDK', 'Young Thug']",PradadaBang,41
3GMdp6clyAh7wZWVYOtoS9,Amapiano,"['Asake', 'Olamide']",Amapiano,70
3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),"['Dave', 'Burna Boy']",PSYCHODRAMA,80
4A7sSA10D35HQUNrSOl5Zo,Propeller (feat. Dave & BNXN),"['JAE5', 'Dave', 'Bnxn']",Propeller (feat. Dave & BNXN),67
3R60ekRcGXuaoZmnbdlf3n,Play Play (feat. Burna Boy),"['J Hus', 'Burna Boy']",Big Conspiracy,66
5tpft20jhQvRlG3O7XfwWy,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)","['Tyler ICU', 'Tumelo_za', 'DJ Maphorisa', 'Nandipha808', 'Ceeka RSA', 'Tyrondee']","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",74
4Gasn91fsCefnN8zM5GjA8,Finesse,"['Pheelz', 'Bnxn']",Finesse,73
4L4m2mgZDF8KIkJPdWWIAf,Sittin' On Top Of The World,['Burna Boy'],Sittin' On Top Of The World,72
2kaH2Z8ezDUKf6fNw250rZ,UNAVAILABLE (feat. Musa Keys),"['Davido', 'Musa Keys']",Timeless,81
0kmVNMFtYuiN3vjyxsyZZS,FYN,"['Rema', 'AJ Tracey']",Rave & Roses,54
1wADwLSkYhrSmy4vdy6BRn,soso,['Omah Lay'],Boy Alone,77
4wvnXoQqjIOoEis5eyTbCl,Lazarus (feat. Boj),"['Dave', 'Boj']",We're All Alone In This Together,63
63Sb1AMnhb37DR59uXZdQd,Princess Cuts (feat. Young T & Bugsey),"['Headie One', 'Young T & Bugsey']",EDNA,61
0ZEFUsb2AVGup8SV3y3yXl,Nirvana,"['Skepta', 'J Balvin']",Nirvana,51
0Em4eY10PGyiBlmjWxcav3,Party No Dey Stop,"['Adekunle Gold', 'Zinoleesky']",Party No Dey Stop,69
58QstEOypB4xIe3ta8Qhya,WELCOME 2 MY STRIP (Feat. ODUMODUBLVCK),"['Unknown T', 'ODUMODUBLVCK']",Before the Smoke,57
2Jy4EdqIZswDZvVDh5dx3A,Dimension (feat. Skepta & Rema),"['JAE5', 'Skepta', 'Rema']",Dimension (feat. Skepta & Rema),60
1Cg51Jk6EoXBQ0KiwzWJfm,Playboy,['Fireboy DML'],Playboy,60
3baPniPXS0iEII8rDUJdYP,Monalisa,"['Lojay', 'Sarz', 'Chris Brown']",Monalisa,77
4AxG1T6UJJ4xCX4Wz6JDLG,People (feat. Ayra Starr & Omah Lay),"['Libianca', 'Ayra Starr', 'Omah Lay']",People (Remixes),75
51mLQ3w7yR7vjdSTFLWaY5,Ginger (feat. Burna Boy),"['Wizkid', 'Burna Boy']",Made In Lagos,69
6L1UdBhj6v8Ol9qKHBtvLN,"Yahyuppiyah (feat. Pcee, EeQue & Chley)","['Uncle Waffles', 'Tony Duardo', 'Justin99', 'Pcee', 'EeQue', 'Chley']","Yahyuppiyah (feat. Pcee, EeQue, & Chley)",64
0aMOalD335v1hsSXmLURzz,Time N Affection,"['Rema', 'Chris Brown']",Rave & Roses,60
5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,['Asake'],Work Of Art,78
1sEIkVGd7fG4K5wFQS6f6y,DECLAN RICE,['ODUMODUBLVCK'],DECLAN RICE,61
319xYgRF9JFpGLTtiCDhC7,Trouble,"['DRB Lasgidi', 'Teezee', 'Boj', 'Fresh L.', 'Tems']",Pioneers,60
1p5GikXPiCkw5T2VrSPrO1,Pretty Girl (with Rema),"['Ice Spice', 'Rema']",Pretty Girl (with Rema),74
2LqvzGaZniHiZ9CXhzkclD,Kwaku The Traveller,['Black Sherif'],The Villain I Never Was,59
0GfCR4T6WOErZOw1557ln7,Holiday,['Rema'],Holiday / Reason You,55
5v8Fxy6Zw8gOzi802lpDOt,woman,['Omah Lay'],Boy Alone,62
2HYcI74UpbMMxLZ1m7Xnfn,Bad To Me,['Wizkid'],"More Love, Less Ego",63
5UwxpuGHkwiojKDaPC5ZNu,Joha,['Asake'],Mr. Money With The Vibe,71
6MzjLOHzkqoi7667ysz41k,Koroba,['Tiwa Savage'],Koroba,50
6QJ4076MU6G60JOsClmexk,Alien,['Rema'],Alien,39
0YF4MF77Kw8CMkZkfDFtlj,Reckless & Sweet,['Amaarae'],Reckless & Sweet,58
5VQagemEOLpJJikcLzDNYR,Crazy Tings,['Tems'],Crazy Tings,62
1rrqJ9QkOBYJlsZgqqwxgB,Rush,['Ayra Starr'],Rush,79
5xHodqknQtgokj6oO1giHb,SHOWING OFF HER BODY (with Davido),"['DaBaby', 'Davido']",SHOWING OFF HER BODY (with Davido),52
16vqEDaCZpq5zdgop8U9uM,Big Flexa,"['Costa Titch', ""C'buda M"", 'Alfa Kat', 'Banaba Des', 'Sdida', 'Man T']",Big Flexa,59
3PnDz7t38mzVZaImRrSknW,LORD FORGIVE ME,"['Tobe Nwigwe', 'Pharrell Williams', 'EARTHGANG', 'Fat Nwigwe']",LORD FORGIVE ME,45
1JiR4RJaZlbZ5b3HG8jkeL,Longtime (feat. Skepta),"['Wizkid', 'Skepta']",Made In Lagos,56
7rTj4pKVamxPkaHooEE23Z,Last Thing,['Odeal'],Last Thing,50
5mhM7bfzv52bzfCzlq8vH1,Ngozi,"['Crayon', 'Ayra Starr']",Trench to Triumph,74
6VBJucTiCNnk4NYJyrL9x7,Fuji 5000,['Odunsi (The Engine)'],Fuji 5000,28
3Keas2doqXf1veo2DOOIdz,Bloody Samaritan,['Ayra Starr'],Bloody Samaritan,59
1UM3RVanAaakxcx9GkfNTL,KOLO (feat. Oxlade),"['Ice Prince', 'Oxlade']",KOLO (feat. Oxlade),66
5RBc2SUllAJG4gUZdXTBIj,Come Over (Remix),"['Jorja Smith', 'OBOY']",Come Over (Remix),69
56l5nazZw2rwYmu3dqbWjo,No Stress,['Wizkid'],No Stress,45
6NuG2JgERZZXvvjmtjOFix,Sugarcane - Remix,"['Camidoh', 'Mayorkun', 'Darkoo', 'King Promise']",L.I.T.A,63
434baZo99jvOx6y6oFeQZQ,Tsunami (feat. Davido),"['Pop Smoke', 'Davido']",Shoot For The Stars Aim For The Moon (Deluxe),45
7l8VNas2HcqyvsvOSjXDQt,High,"['Adekunle Gold', 'Davido']",High,56
5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),"['Jorja Smith', 'Burna Boy']",Be Honest (feat. Burna Boy),73
6McBvfxgkVfREmQPwTKBUn,Electricity,"['Pheelz', 'Davido']",Electricity,64
33dN3Nd9aRz4nzha4oIGnX,Godly,['Omah Lay'],What Have We Done,54
1TfpBtkEQiDISwBcW1BeCX,Roadblock,"['NSG', 'LD']",Roadblock,52
3s1KwrLP0NlFWiWbjz6bfQ,Peru,"['Fireboy DML', 'Ed Sheeran']",Peru,69
0lgUn1bN5txujF60W7YAbv,Siberia (feat. Burna Boy),"['Headie One', 'Burna Boy']",EDNA (Deluxe),47
5Gf30Ezykm4MhgzvaPL2Ei,Wicked,"['Juls', 'kadiata', 'Knucks', 'Sam Wise']",Wicked,42
7onM6Fbiu7ufnMQnbd5oZJ,Ole (feat. BNXN),"['Qing Madi', 'Bnxn']",Ole,68
4rZcZXvtzdBbZOwlHSu79i,G.O.A.T. (feat. Ty Dolla $ign & Bella Alubo),"['The Notorious B.I.G.', 'Ty Dolla $ign', 'Bella Alubo']",G.O.A.T. (feat. Ty Dolla $ign & Bella Alubo),54
2SVObssPWzeJquNyR05NjL,Damn (feat. 6lack),"['Omah Lay', '6LACK']",Damn (feat. 6lack),57
1hsFJ92y0FU2cFOOLkEFVr,Hamba Wena,"['Deep London', 'Boohle']",Hamba Wena,59
5L845uQOeyOSSAhGPFEmLc,Testimony,['Bnxn'],Testimony,64
7oqwSF22Sh08PT2eX6o7mE,Nu Riddim,['Ycee'],Nu Riddim,40
1wfIqsTXmMVtZxYk8uWxGa,AWAY,['Oxlade'],AWAY,62
6Yblv6BbZHIkyrpYl4E0Zk,Repeat (feat. Koffee),"['J Hus', 'Koffee']",Big Conspiracy,58
0xr7t6jQWzFsZ9XwfcxAu7,D & G (feat. Summer Walker),"['Davido', 'Summer Walker']",A Good Time,59
1y5eHXBYiLgNv00KoHXm4o,Mina Nawe,"['Soa Mattrix', 'Mashudu', 'Happy Jazzman', 'Emotionz DJ']",Mina Nawe,62
1nRg4wYz5qbayok2YFYUrG,Bufu,['Boy Boy'],Bufu,39
0Zb004lei42rERugapZaSt,Hallelujah (feat. Lojay),"['Giggs', 'Lojay']",Zero Tolerance,55
6XM53PbvlzhuNtJZtpl7RP,In My Bed,"['Rotimi', 'Wale']",The Beauty of Becoming,71
7ni78Vjslqo2VxiDOahYlV,The Revolution Will Not Be Televised,['Gil Scott-Heron'],Pieces of a Man,54
3RXOKHGxFK0t2k9zJJHb6y,I Have Known Rivers,['Langston Hughes'],Anthology of Negro Poetry,10
7izKDKmGjfPVVY7n0LRz29,Let America Be America Again by Langston Hughes,['James Earl Jones'],Words For You,3
45hRiC1zMG0mIjZX83JYdt,Phenomenal Woman By Maya Angelou,['Ruby Dee'],Words For You,10
771WmrdhwYKmr3qSiYn8zI,Dope,['Amiri Baraka'],Poets Read Their Contemporary Poetry: Before Columbus Foundation,11
1WQ5ADSmZVPEK7j71hxn8f,Adulthood,['Suli Breaks'],Adulthood,21
2ZvNOGkA3mBmwru0VcK50C,When The Revolution Comes,['The Last Poets'],On The Subway,27
6eb8Gh3Siz0UFIEpUHmO8z,Pick Your Poision,['Nego True'],Black Suit,14
3i5P8iTZNBjoccQm5jljsp,Maya Angelou Interview with Ebony Moments - Live Interview,['Maya Angelou'],Maya Angelou Interview with Ebony Moments (Live Interview),6
0ZNfaWzf7xbB5FOZA5v1rZ,St Louis Woman,['Ishmael Reed'],Poets Read Their Contemporary Poetry: Before Columbus Foundation,2
5qUNlwj6E6mTuvgy2cFzFT,LITW,['Afrikan Boy'],LITW,10
2Sxo09VIgJDYNrytLGkkSJ,Parsley,['Rita Dove'],100 Great Poems - Classic Poets & Beatnik Freaks,3
4kyEcp980YXWvWGc3yfHew,The Ballad of the Free,['Margaret Walker'],The Poetry of Margaret Walker,1
2ZtNLjx6tyh5o5weSOezdn,"Beverly Hills, Chicago",['Gwendolyn Brooks'],Anthology of Negro Poetry,2
5uhuEd3FBXZO4ewGZ7JK3O,Ma Rainey,['Sterling A. Brown'],Anthology of Negro Poetry,1
51czTvGzSRzOiX3AL8aMN3,Phillis Wheatley (1753-1784),['Dorothy Washington'],The Negro Woman,0
1BhtPxwzsPMFXhlfCpkw9B,Heritage,['Countee Cullen'],Anthology of Negro Poetry,1
2E4YM0uyDfknQCfxfvbZ9v,Part II - The Glory: If We Must Die,['Claude McKay'],The Glory of Negro History,1
3iFDHZ8nurmotwOdupbH0f,Blk/ Wooomen/ chant,['Sonia Sanchez'],A Sun Lady for All Seasons Reads Her Poetry,9
2GukSq65tlFQUc9N1wxeag,Kitchenette,['Gwendolyn Brooks'],Anthology of Negro Poetry,2
59QPVfPJ6IAhKQhB34eq5Z,Old Laughter,['Gwendolyn Brooks'],Anthology of Negro Poetry,2
0Awv8At3U3JlrUbs2je2ap,Ballad for Phyllis Wheatley,['Margaret Walker'],The Poetry of Margaret Walker,1
1F953129iN4gBeGvfeYE5K,We Have Been Believers,['Margaret Walker'],The Poetry of Margaret Walker,1
0CQVLxSfVPz3kXH6ZUfleL,I Too,['Langston Hughes'],Langston Hughes Recordings,1
6A7bVdaeKLeHCutvJovQrn,Dreams,['Langston Hughes'],Langston Hughes Recordings,3
2J8yVtzNqgO40QDKhuNeQm,Africa,['Maya Angelou'],Caged Bird Songs,7
0Ef2EJ0YndF0GZMQHsrOvt,Young In America,['Barns Courtney'],Young In America,60
1vJmd8YIIAz6XQ9GHlUr5p,Normal People Things,['Lovejoy'],Normal People Things,77
0qIOCd5RPUKObKu9FTWRaz,Pretty Vicious,['The Struts'],Pretty Vicious,0
6dYtCV39bCt10NMfzgOdtA,"Blood, Hair, And Eyeballs",['Alkaline Trio'],"Blood, Hair, And Eyeballs",45
1A1QyDeRD4APE5Dzkp6CBr,Judgement Day,['Picture Parlour'],Judgement Day,24
2F7dO7OCqrxff66epaNPEU,Dancer,"['IDLES', 'LCD Soundsystem']",Dancer,51
6GcGjg0IfSzcnlrATESE4S,Black Balloons,['The Rare Occasions'],Black Balloons,32
4MWKhUasdUFoxsOc9w1Feq,History,['TALK'],Lord of the Flies & Birds & Bees,0
417LUyA3uRgrXVSFSKcQsr,get over it,['Charlotte Sands'],get over it,30
5nzB0LJDNELDNb06PQMrWF,MIRACLE,['BOYS LIKE GIRLS'],SUNDAY AT FOXWOODS,0
7Csk3CTefKI9mEZvwNCjNX,I Was Alive,['Beartooth'],The Surface,62
2vzV2cEIRSAid5CUPjzYnE,You & I,['Knuckle Puck'],Losing What We Love,0
748NBl59GV0pfENbadjSxE,It Won't Be Like This Forever,['Neck Deep'],It Won't Be Like This Forever,61
2i5q9JRYHVkPNegErZ2WvA,bella,['EKKSTACY'],bella / i can't find anyone,0
1j9Wa022kOAXLFDpPx4vdx,one night stand you,['Beauty School Dropout'],READY TO EAT,50
7nVJdyUy7Lfv9JBltR5kGU,Mosaic,['Rival Sons'],LIGHTBRINGER,0
2p83KMWc8xidIJ0RwXsz25,Days Of Oblivion,['Metric'],Formentera II,54
5YoBnLe9Lk7CokSxoXF1L4,Sideways,['Blue October'],Sideways,53
2M1zHytH8Ch9HmhpScKyvV,My Lady of Mercy,['The Last Dinner Party'],My Lady Of Mercy,56
52J6YtU7jLcoBKShJxMITp,Heartbreak Kid,['The Vaccines'],Heartbreak Kid,57
4LkUIkfIw7f3l7eJnOj9OW,Dramamine,['Middle Kids'],Dramamine,24
6BdLF3d0nnIN13FhPSkXMe,Do or Die,['Quarters of Change'],Do or Die,45
6DwCrTIkl0hI9cTRWvOpfY,Autumn,['The Gaslight Anthem'],Autumn,55
7bMm4GSR0O90ZrrqsKf74G,Salt,"['Teen Jesus and the Jean Teasers', 'The Grogans']",Salt,56
6SIKqz0nWVP5OoYDHb7Jwx,Glass House,['Joe P'],Glass House,50
1g8becOwXRFEkYukY94L99,What Now,['Brittany Howard'],What Now,58
08SkuBh4lrdQTthEc3J1kN,Run Run Run,['The Libertines'],Run Run Run,55
44cwcFNclhaQm29UTexzDg,Hell,['Sleater-Kinney'],Hell,51
3mXiKyXnHvjeLHg87CKoP2,Try,['The Menzingers'],Try,47
1McBsb9H3rFIl5cENthWd6,The Hills,['Rachel Chinouriri'],The Hills,52
2iWGSNrMCPAebDQ78YmHGt,ring in ur ear,"['HUNNY', 'Motion City Soundtrack']",new planet heaven,39
7pMSBupRMxTmMvoDbESqDy,Kismet,['The Beaches'],Blame My Ex,55
0e2UXJVBkra5oNKMoOF9BH,Headhunters,['Krooked Kings'],Headhunters,33
34mIasINn8fmO54la1cDaM,Blanket,['Kevin Abstract'],Blanket,57
5vQnarnUG2YuCMU54xtj7X,Birthday Party - Party In The U.S.A. Remix,"['DON BROCO', 'The Home Team', 'The Color 8', 'Skyler Acord', 'Ryan Oakes']",Birthday Party (Party In The U.S.A. Remix),45
4dft8CZAm1yURC9weV6o7N,Feel Like Me,['Jack Kays'],Feel Like Me,64
1iJerx3GyIFeoQswhthnc0,faceplant,['LØLØ'],faceplant,55
6dDx0UwyR8bL64xRfr2XI5,Not The 1975,['Knox'],Not The 1975,65
2zHI95id5mtuLwlGNcThlA,Can't Take It Slow,['Citizen'],Can't Take It Slow,47
43DsSmYR7rk3LKnyY8wkGI,I Don't Know You,['Mannequin Pussy'],I Don't Know You,39
6oF2soqgQMtooPKPfwvLuv,Chaos Party,['Briston Maroney'],Ultrapure,53
7vUNVm5CpZLHDlkRiOJJc5,Rumors,"['Ross Lynch', 'THE DRIVER ERA']",Rumors,0
1eFtuUsdNIh7vTyyG6mwIo,Blood In The Water,['Normandie'],Blood In The Water,53
543wagQkIF3rRZQh12hoQH,A Part Is Better Than Zero,"['Free Throw', 'Hot Mulligan', 'Tades Sanville']",Lessons That We Swear to Keep,46
5EXsCJyxIM8Mv1KruQgsq9,Would You Come To My Funeral,['Crawlers'],Would You Come To My Funeral,46
5S9opvHpOztqiShDAAusum,Terrified,['Jazmin Bean'],Terrified,53
30rgtGTl30WcfiyDDqo94A,The Dead Come Talking,['Roe Kapara'],The Dead Come Talking,59
752icFa2OOLztKyoacg4n9,The One I Used To Love,['Bad Suns'],The One I Used To Love,53
0a71EDvDZpjJosNHz1a15P,Family of Six,['Petey'],USA,52
3RVe55HNkkjblwYqMh8bol,How's It Gonna End?,['Aidan Bissett'],Supernova,53
5h8mMDgymYYbKfdqhrdwZY,zombie,['Max Fry'],zombie,67
2fjqgNiQI8SbUrfN5yn2GS,catalogue,['julie'],catalogue,55
