track_id,duration_ms,time_signature,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,key,valence,speechiness,mode
1o7dHA3jkon56D4Xn1jJWr,4,0.645,0.178,0.83,148.0,0.382,-7.477,0.0767,181546,10,0.562,0.0641,1
5lm9TqAUse9vloJKuPwCNq,4,0.746,0.56,0.369,78.039,0.0026,-13.768,0.111,101559,10,0.555,0.109,0
0lP6dtgyfTtVcxJ1GVmIyA,4,0.684,0.137,0.779,133.937,0.765,-8.829,0.103,202392,3,0.896,0.0915,0
31ZBEAVjrABh1eSSDYPnRc,4,0.688,0.607,0.834,93.007,0.00159,-3.764,0.262,188454,0,0.536,0.158,1
6c0dPWNb18BL7RLwwlZ717,4,0.664,0.242,0.907,130.016,4.69e-05,-7.321,0.729,236370,4,0.137,0.748,0
5SfOiw8SfnZhCRRARbMiRa,4,0.736,0.169,0.637,126.075,0.446,-5.876,0.115,167640,0,0.721,0.0403,0
5MKNjfIpldYwoMIn3xRbQh,4,0.883,0.0334,0.817,122.023,0.00241,-7.156,0.0855,194754,4,0.945,0.0571,0
4ruM7ZgntoMNIj5pm0tARQ,4,0.753,0.0069,0.576,128.037,0.616,-7.503,0.0744,249012,9,0.31,0.031,1
5985LToyqbVWWNczsD9g5N,4,0.7,0.226,0.748,130.056,0.796,-8.16,0.104,158761,9,0.154,0.0771,0
6YuYrLiDFsUxyxZONZMVn0,4,0.676,0.00281,0.892,123.977,0.611,-6.596,0.202,139355,1,0.35,0.0392,1
4npDRstA1cZPDshgtC3mvv,4,0.737,0.00119,0.772,126.992,0.0628,-6.467,0.0901,213847,7,0.408,0.0367,0
2zwm83YNwgh9VfLG6gYoUg,4,0.723,0.438,0.401,145.931,0.0391,-10.151,0.0792,221998,0,0.379,0.14,0
0vyqDKbqhQUUmIeEtiwHiR,5,0.383,0.535,0.569,185.271,0.727,-11.428,0.0803,306000,4,0.66,0.0562,0
03BQfMy5WubpVtroojnaxA,4,0.823,0.113,0.612,123.002,0.000113,-6.886,0.507,239947,4,0.926,0.0801,0
6A4H6S0Or4XQ9Q2pPOIYGM,4,0.698,0.276,0.653,113.998,0.933,-10.214,0.0836,199783,0,0.887,0.0337,1
0hUU81fjvfcvaiCCN51oRy,4,0.507,0.271,0.75,141.035,0.516,-8.829,0.189,300122,9,0.169,0.0574,1
0J1UJG2vXr9CL2p7dppSjb,4,0.753,0.352,0.763,125.07,0.0964,-5.751,0.168,206000,6,0.388,0.0517,1
2JTxM40sPrKFIpU6vcRfWF,4,0.61,0.57,0.579,123.987,0.703,-10.386,0.122,231912,5,0.303,0.0373,1
73FOzppaF9mNLgmT4HSPWB,3,0.637,0.0472,0.879,124.015,0.251,-8.924,0.122,218710,7,0.301,0.0389,1
3YgtkOxZsTuaZdL8McA1FQ,4,0.747,0.582,0.867,124.015,0.00413,-7.311,0.114,220653,0,0.684,0.088,1
4jWAiDWY7915SrymRWvITL,4,0.671,0.108,0.839,117.856,0.887,-8.529,0.171,230378,0,0.638,0.0369,1
4YrUH3TZazK6DC2w5qXryI,3,0.467,0.0137,0.581,122.012,0.885,-8.831,0.11,317835,8,0.139,0.0505,1
2ZFY0GxSVogl6wppoUMiQp,4,0.546,0.0737,0.85,105.991,0.178,-5.818,0.247,263349,9,0.439,0.0347,0
5AKbzqX03pf9aJEpOktD1p,4,0.786,0.464,0.786,109.979,0.597,-11.919,0.109,372140,7,0.861,0.0494,0
2DSQvvaojC1yu5phfWDKuB,4,0.681,0.027,0.67,124.007,0.63,-7.542,0.128,138951,0,0.653,0.0308,0
1KgKKPfMmwbBLmO9NxJ7cz,4,0.819,0.132,0.559,124.982,0.433,-5.388,0.0799,246813,8,0.342,0.0775,1
2AzGfdfm2rWnq4lvAgGU6b,4,0.727,0.715,0.77,120.004,0.902,-10.254,0.1,272016,2,0.312,0.066,1
0nxuagoUJ37AtXGvwPdeA3,4,0.766,0.0786,0.598,102.99,0.846,-7.244,0.0632,236359,1,0.25,0.0987,1
7zIeWPE5SwfU8TifbTsf2h,4,0.713,0.783,0.395,109.987,0.855,-12.332,0.107,376263,2,0.435,0.0514,0
1bqPHzq2PrbTJ9HA1C1nXD,4,0.657,0.48,0.407,170.022,0.000123,-7.42,0.132,128253,9,0.392,0.25,1
1cFZIDLjGngrmH6lnyprOA,4,0.664,0.0162,0.696,126.064,0.553,-6.038,0.109,215000,2,0.49,0.0486,1
0K0ccueOxKjB5vgLVpnhIf,4,0.83,0.674,0.535,101.045,0.897,-10.919,0.0971,175807,11,0.76,0.0843,1
6d8DvkfIHiilazeqFiAMBB,4,0.733,0.549,0.828,123.999,0.93,-8.103,0.0791,259355,2,0.512,0.0423,0
5cGZN0P1QnSfhCFBCHtp2N,4,0.866,0.0115,0.668,135.009,0.889,-7.472,0.238,345311,1,0.657,0.0969,1
4yJ1fD1LvIVtTDOu4NyKLU,4,0.813,0.0665,0.466,132.324,0.00115,-10.671,0.231,146229,8,0.238,0.171,1
6N5thJ3UQMpHdf2fYOB3XL,4,0.623,0.0321,0.888,107.022,0.0143,-5.122,0.526,206211,9,0.187,0.0833,0
7Cgxt0jumHS0Z5B9xmStnS,4,0.775,0.0258,0.647,123.995,0.0861,-8.041,0.152,243760,9,0.717,0.072,0
5m5THqRa6jHwKYLMWp2DEW,4,0.708,0.0408,0.746,111.032,0.00178,-6.01,0.0815,194595,3,0.672,0.0565,1
5KPYMz7DUZc6ZdcxNgfL18,4,0.452,0.000227,0.883,169.932,0.0176,-6.142,0.0657,257801,1,0.396,0.0396,0
6vcC7pldyTPKjZJFvY3v7Q,4,0.58,0.626,0.481,99.984,0.581,-8.424,0.143,218373,1,0.373,0.12,0
35va3avWAmS4HMKANASOEp,4,0.752,0.379,0.66,123.988,0.616,-7.877,0.103,206251,0,0.372,0.0491,1
0wABBgkiamVDvK04MUvHkU,4,0.499,0.00506,0.831,144.953,0.0053,-6.585,0.0507,186796,11,0.373,0.044,1
7Eg6WudP6Qp7JzqldA2ZTH,4,0.595,0.00286,0.718,116.006,0.664,-10.033,0.0827,249160,10,0.198,0.043,0
3Q2Sh0puZOeJvTjPPq4xnn,4,0.591,0.0379,0.728,153.032,0.000384,-7.285,0.193,235266,0,0.813,0.0982,1
2TfHuXx68GAVR71kUQttvJ,4,0.755,0.106,0.689,127.032,0.29,-6.77,0.0971,310340,10,0.537,0.102,0
7EA2tzWnu6i0Nai8PMUZgp,4,0.786,0.0212,0.88,122.071,0.000548,-4.991,0.47,187058,5,0.565,0.145,0
2voltAhgLIXdr0AdlmYi8u,4,0.916,0.0995,0.779,119.023,0.00114,-5.588,0.0969,174897,1,0.886,0.0502,1
1O73n53LZxJNLeGdhwChtt,4,0.849,0.236,0.744,122.019,0.157,-9.744,0.0776,271475,11,0.312,0.0891,0
0yM2YvOGR3cBIoWBeFdtmS,4,0.674,0.0143,0.924,123.04,6.09e-06,-4.943,0.216,240053,0,0.811,0.102,0
6R3a2hraPYMwVCHfRw9hNr,4,0.672,0.0392,0.792,116.017,0.818,-4.404,0.126,297440,3,0.233,0.0357,1
4tyDTLhNhe5y0g53vrpv8e,4,0.73,0.0127,0.779,111.972,0.0142,-5.058,0.0647,192857,6,0.929,0.0333,0
5v44vaBk8hzii64jBFsmUJ,4,0.786,0.314,0.924,132.018,0.0555,-5.521,0.219,214545,0,0.224,0.0761,1
7lWdyj9RrMsEN6F0Dl0irE,4,0.722,0.00659,0.78,119.997,0.047,-8.623,0.0545,288097,5,0.2,0.0753,0
40FhKFG0SIUpxE7doxifpZ,4,0.813,0.449,0.465,123.011,0.000606,-7.065,0.125,156098,11,0.277,0.0765,0
0zyDQF49c8BZObY8Figpew,4,0.859,0.144,0.692,115.998,0.611,-6.155,0.114,463448,3,0.43,0.153,0
0TB9IbEirDvATrQ9ES0i5j,4,0.588,0.0412,0.865,110.005,4.71e-05,-4.446,0.351,239079,2,0.305,0.0587,0
4vCrLKs6M10bLbMFRXEbJ6,4,0.667,0.34,0.65,91.198,0.764,-6.952,0.136,252962,5,0.356,0.0451,0
4S9p0HwkV3SvxpCR41a5IP,4,0.841,0.191,0.84,125.988,0.000314,-4.115,0.095,214653,7,0.346,0.107,0
0CFwsncuCbp6qkW8C0dtSZ,4,0.797,0.354,0.696,112.97,0.765,-9.202,0.109,220493,5,0.407,0.0547,0
3DJGNgVK7g18EgpyKvy5T9,4,0.61,0.0429,0.827,172.001,0.139,-5.685,0.073,160731,0,0.347,0.0384,1
1qx0YqBNlRlqJAB4w3PjQo,4,0.628,0.00601,0.836,130.005,0.0,-4.491,0.421,230650,1,0.467,0.253,1
0fK4NmIDXetjIiZ2Oxz2tF,4,0.759,0.229,0.882,137.058,0.0403,-5.81,0.342,158883,10,0.878,0.0339,1
1iJL69P6zSF5lGf961kC18,4,0.637,0.369,0.83,101.966,0.131,-7.222,0.143,288613,8,0.711,0.0436,0
72UXdc6vi8bgtJHpTuLjHl,4,0.742,0.257,0.607,120.022,0.179,-10.897,0.0866,175000,8,0.535,0.0553,1
15D7d8uC0db0q0QkMdHia8,4,0.747,0.0296,0.742,136.016,0.167,-6.181,0.0812,238901,11,0.269,0.0933,0
6o2xX07z0g72uGj8rPldW3,4,0.75,0.308,0.95,126.979,0.104,-5.598,0.642,194646,7,0.978,0.0482,1
68CGQIywWzqe7snQrEOb9j,4,0.448,0.00747,0.845,131.733,0.149,-6.617,0.1,213298,0,0.426,0.0804,1
7yip9pscRYhAwbZ4wfwQJx,4,0.852,0.132,0.697,118.006,0.000313,-4.811,0.126,197080,5,0.422,0.0447,1
0IngWDycujRx7MPYCqImO0,4,0.365,0.00388,0.553,110.686,0.278,-10.614,0.77,271757,2,0.0396,0.0592,1
4uYOA92uCIEShlFD7YoHiU,4,0.606,0.137,0.48,118.791,0.109,-12.241,0.136,245000,5,0.337,0.149,0
6mZeGv9bMJ0etcLHCNXCno,4,0.919,0.231,0.572,120.02,0.0764,-7.692,0.118,208000,7,0.527,0.474,0
6MOTR6xzFe5fVTz7rum6qX,4,0.673,0.353,0.758,125.994,0.578,-6.053,0.114,240509,8,0.308,0.043,1
1hEnVkgNq0t9WFO5Smzq5Y,4,0.693,0.246,0.526,120.946,0.116,-11.323,0.281,241804,5,0.22,0.0361,0
7EpHcQ8M4zvcs7pERkduuS,4,0.832,0.0231,0.617,112.999,0.0543,-7.325,0.0972,192208,4,0.586,0.0324,1
5Wa4A6bu00160DzJWdyiC7,4,0.768,0.35,0.567,113.992,0.463,-10.388,0.111,240156,1,0.334,0.0381,0
1Ywt0ieG8EC4osUu1LkNzI,4,0.608,0.072,0.817,129.015,0.72,-6.996,0.116,220500,3,0.204,0.0345,0
37q95xoPlZZzzymKJmEFIB,4,0.638,0.00966,0.931,108.788,0.0546,-5.679,0.0954,222243,11,0.8,0.0493,0
3HqPsN2UyQAn4QxMJKbs1w,4,0.723,0.598,0.651,91.51,0.00014,-7.871,0.0718,253200,4,0.617,0.0314,0
5KY4shvDTZMZ9wt3piadQ8,4,0.505,0.012,0.8,128.207,0.457,-9.782,0.304,302066,0,0.18,0.0395,0
7kcGTBLBblNXP2tSs49s5k,4,0.743,0.262,0.802,113.987,0.902,-5.635,0.13,253000,6,0.854,0.0448,1
03DGwbY8WataLlPkklkXKL,4,0.701,0.334,0.877,124.982,0.323,-7.093,0.0897,225120,6,0.21,0.0366,1
5s6RZxzKf37QOJfjzSD9L9,4,0.699,0.000661,0.794,121.995,0.0631,-9.902,0.0474,117539,6,0.486,0.0401,0
31zwbRy4vNsNdCQJcrivvv,4,0.68,0.0177,0.545,139.946,0.836,-8.725,0.186,168000,0,0.386,0.0466,1
3PNrKIzVnDDGAsnekImbOI,4,0.676,0.0808,0.635,130.087,0.000761,-10.085,0.267,196846,0,0.577,0.302,0
6Dr2wJDKpLYLK6eJBxU3Q7,4,0.794,0.000302,0.572,134.0,0.695,-8.734,0.078,245372,3,0.915,0.0795,0
0rK3a7tLRVgJBoc2DP3tIX,4,0.716,0.00799,0.94,128.015,0.728,-5.443,0.0807,203438,1,0.737,0.0539,1
52jCFwQBAf04Bi8xrE8DJu,4,0.719,0.000784,0.841,128.037,0.57,-7.894,0.298,230645,11,0.0448,0.0467,1
1ck6fXDzbKiWKCVSfqxsUB,4,0.703,0.000427,0.93,124.993,0.0951,-6.41,0.14,175758,8,0.597,0.0589,1
41LNU3imoWigrWUGkHKzLH,4,0.807,3.29e-05,0.896,126.986,0.823,-7.445,0.0538,163048,8,0.963,0.0504,1
6HtjJ09kCJbaQSrazLVEGr,4,0.747,0.0801,0.901,125.943,0.00959,-5.906,0.107,220461,1,0.73,0.0491,1
0nAYPzFbosQZ0a60zf88aN,4,0.728,0.0403,0.884,129.985,0.815,-5.426,0.0783,194423,1,0.371,0.0444,1
4LwxeWSBu0LQtEyGLb6FVP,4,0.711,0.0493,0.748,134.014,0.765,-6.524,0.316,165336,0,0.254,0.0521,1
3FrlcqYxS1A3W7pCGAHai6,4,0.745,0.111,0.932,128.0,0.0561,-4.992,0.136,192187,6,0.928,0.0507,1
2hpoG18R8aBXB3O5QmheJt,4,0.822,0.0043,0.835,126.018,0.188,-7.664,0.0788,146195,8,0.8,0.0901,0
4AFlChQQJbB1MOCgOiiyYc,4,0.803,0.0162,0.834,128.008,0.00197,-5.491,0.16,152590,5,0.563,0.0366,0
3cC0Sjo7Ic6nrdZf80scPc,4,0.807,2.43e-05,0.691,124.989,0.893,-5.239,0.0412,215062,6,0.808,0.076,0
1WUgHCBCyORBL7xNgDagWL,4,0.781,0.0341,0.93,128.013,0.545,-5.661,0.182,151875,7,0.161,0.0706,1
2aiy3gAjU8yynkrbpEVQm9,4,0.663,0.00389,0.961,126.009,0.114,-6.454,0.268,195241,11,0.641,0.0635,0
5qQ9Hemq7CpsrDRnAgToVI,4,0.793,0.155,0.958,124.005,0.55,-5.157,0.204,160645,8,0.322,0.0674,0
5roFM0I1K6um2yIYL6kGq2,4,0.81,0.0181,0.554,127.019,0.00718,-17.77,0.73,192756,11,0.79,0.192,0
4ddRKTrv4fXl47Jzigwyit,4,0.81,0.00578,0.883,125.99,0.554,-5.795,0.108,264996,6,0.344,0.117,0
0XT1NN2f0Zb3vjW4Z46Bmi,4,0.806,0.0259,0.873,128.007,0.492,-6.57,0.0964,208638,7,0.837,0.0605,1
1pCriEGIU8StrJreMlk23u,4,0.805,0.000431,0.988,128.016,0.91,-5.78,0.227,215625,1,0.464,0.0583,1
34fXpiwE0KrGzirOItUh9m,4,0.775,0.00462,0.96,127.028,0.648,-7.282,0.103,192848,1,0.589,0.0618,0
55NFZV4mg6VcXvoB0M65d0,4,0.711,0.00363,0.922,128.035,0.033,-4.342,0.334,191250,1,0.432,0.0887,1
1IaB6xIOpbIZ0SHSUSUxir,4,0.769,0.0174,0.737,127.982,0.329,-9.808,0.111,161250,8,0.777,0.0513,0
4dQsAGwrq3hWTHsXOimjpc,4,0.829,0.00026,0.715,126.991,0.175,-6.97,0.301,122835,6,0.209,0.0883,0
7zt5nDR0xO2KctrgbYN235,4,0.767,0.00667,0.806,125.018,0.253,-8.07,0.123,180480,7,0.284,0.0757,1
7zp9FOU4cjFdGN1zdWTvcB,4,0.884,0.000502,0.707,127.013,0.258,-6.607,0.363,194604,1,0.582,0.202,1
0oO8senyNdYxs075cnTTL2,4,0.798,0.199,0.973,126.009,0.79,-6.929,0.0783,207619,1,0.603,0.0529,1
3d4lGcDN1FISRTBeBeGRoJ,4,0.876,0.213,0.803,125.988,0.398,-5.092,0.0572,170953,1,0.696,0.054,0
2x5fhx5v2EPX5WnszVGcpY,4,0.781,0.0128,0.912,125.993,0.576,-4.969,0.109,190595,7,0.394,0.0562,1
4mvanhAKpuoAnOu6has3uu,4,0.834,0.00547,0.964,125.008,0.0918,-5.707,0.0981,136320,2,0.216,0.0552,1
5f2y5tmQpZULdL0hVmbv2G,4,0.696,0.0198,0.959,127.962,0.881,-5.23,0.0521,221350,4,0.304,0.0501,1
68C5lDtvEtOz5bfBfZsTEq,4,0.798,0.00138,0.912,128.005,0.848,-7.631,0.095,242139,1,0.175,0.047,0
1xgRUkB6OZH70aFtTGkk9n,4,0.612,0.00461,0.897,138.016,0.845,-6.952,0.102,165242,6,0.644,0.036,0
0lZmmbkXLmfzGzk4eQOWkq,4,0.793,0.0344,0.952,130.006,0.873,-7.071,0.0885,192231,1,0.668,0.0529,0
5HadIAY3Oray8VKuv3shgQ,4,0.707,0.129,0.969,129.984,0.876,-5.181,0.0913,145200,9,0.251,0.0882,1
64b44rQbKFCG6zVwJ2qDAk,4,0.654,0.00296,0.832,128.078,0.196,-6.828,0.0833,188458,6,0.38,0.0393,1
4ZNuShYJjCqhDq83ZtYGgr,4,0.772,0.0037,0.987,127.001,0.816,-5.311,0.0309,176693,8,0.363,0.0523,1
4QJ2ASFKKd8lb3YJpSvzXm,4,0.802,0.0164,0.841,126.984,0.0758,-7.407,0.219,173858,0,0.746,0.0735,1
74nEGIzIefJhJ5qX7NeIAz,4,0.817,0.156,0.67,125.972,0.168,-6.315,0.111,183397,8,0.712,0.0545,0
6Ea2oEzysv4UECGNxL1IEW,4,0.738,0.053,0.883,125.04,0.193,-7.989,0.102,197165,8,0.651,0.0818,1
76Lq3l4TEzt2javAjXezAr,4,0.816,0.000595,0.704,127.979,0.00467,-7.729,0.11,193711,7,0.283,0.0617,1
4Rjr9hSQOlviDN3XZE3w3A,4,0.705,0.00473,0.976,127.004,0.819,-6.924,0.139,215906,4,0.186,0.116,1
5lSfq3EFWwD9yylL0zaqqj,4,0.821,0.00474,0.774,126.977,0.0143,-7.384,0.0806,199473,9,0.472,0.176,1
5BoA4ehsprvSzDBuFOPgdA,4,0.808,0.173,0.515,127.968,0.000981,-10.908,0.079,161724,1,0.316,0.0357,1
7GpiRvevDAkR3lDH5AxNwT,4,0.685,0.0013,0.95,129.99,0.598,-4.547,0.037,203225,2,0.683,0.0722,1
7gGF9H8WevuEJWe6QoMhJl,4,0.738,0.0172,0.795,126.997,0.00605,-7.83,0.0834,183319,6,0.455,0.0683,1
3uDUPK6GJZ3jv76hAOSIay,4,0.779,0.0106,0.978,129.01,0.55,-3.833,0.264,120930,11,0.211,0.0721,0
5Ly2w3jKYFvHbOv6Jf4HNM,4,0.701,0.00254,0.9,126.987,0.557,-3.924,0.176,200787,8,0.344,0.0476,1
4ulSZ1XjQ9mKnybMF987AZ,4,0.681,0.0415,0.866,127.952,0.00289,-6.232,0.32,193075,1,0.103,0.0327,1
0q9YhUuxm8G1UatNDgBAdh,4,0.791,0.0172,0.974,128.012,0.434,-5.696,0.0503,178125,1,0.653,0.0421,1
6XUplgv5tgkebAEieWUPYB,4,0.765,0.00107,0.92,127.012,0.589,-5.51,0.0329,173238,10,0.0843,0.0486,0
1XgsBtX1glXMrclgp6JBb5,4,0.936,0.00151,0.693,129.933,0.728,-7.726,0.19,216000,6,0.523,0.135,0
2WNj9pcYFpYuG4jxQ5vrwT,4,0.902,0.00233,0.541,128.026,0.945,-7.522,0.0642,255000,1,0.683,0.119,1
5BOX5D958PRwNNpEkYg5QE,4,0.742,0.00991,0.912,126.026,0.876,-5.828,0.237,123810,11,0.706,0.0495,0
0lnnhM1bIUT3jzvB0jt2pV,4,0.841,0.00354,0.483,127.991,0.83,-7.43,0.466,186625,0,0.246,0.103,1
4r7uG3WXm20v7ELUMiI7NH,4,0.786,0.0482,0.906,128.015,0.336,-6.871,0.0541,182109,1,0.476,0.0626,1
6hEpkJRBkYwTpUe8D4uKgW,4,0.919,0.0283,0.673,126.996,0.141,-6.18,0.162,197894,4,0.719,0.214,0
6LDoJdEJW4NTOTOLTH71IL,4,0.678,0.00285,0.936,126.015,0.49,-5.355,0.14,187500,1,0.324,0.0541,1
1kYlz5hWpg8Okxcg5nzS2A,4,0.791,0.0575,0.966,128.06,0.711,-4.829,0.073,167812,7,0.606,0.0496,1
4stpA04LZHBCx3YejNdodF,4,0.783,0.00266,0.911,126.003,0.885,-6.111,0.0862,180279,11,0.309,0.048,0
0GL2DIZoRorbVbsRejFCaW,4,0.804,0.00224,0.962,125.011,0.886,-6.81,0.0777,138725,0,0.432,0.0487,1
6vSmzEaYNo36DyoNNq0L8M,4,0.808,0.0108,0.872,129.054,0.0203,-7.284,0.218,180465,0,0.11,0.0901,0
0WR1IwdoZvOe9eyvIiOsxN,4,0.683,0.00245,0.878,124.052,0.734,-6.152,0.097,128710,1,0.253,0.0501,1
5KGDSRODIjVBAN040ovdQw,4,0.57,0.000783,0.982,131.99,0.0285,-4.1,0.381,241838,9,0.0742,0.0435,0
1d6drNGnLw63kP9Bm8aQtz,4,0.898,0.0033,0.858,125.988,0.534,-4.789,0.26,164286,8,0.563,0.0787,0
2VMH2r2jqBpxk5kWjM8HCo,4,0.847,0.0117,0.869,124.994,0.49,-7.03,0.0436,338447,0,0.773,0.053,1
0I9Bt9ds5N3NGB2vlI4wrT,4,0.785,0.0175,0.872,127.011,0.505,-6.589,0.0563,210827,10,0.523,0.0678,0
0mpZguOykEX2E3ROET1JOa,4,0.778,0.00937,0.886,128.002,0.365,-6.697,0.0873,192656,6,0.578,0.0726,0
6qcPNJ9UGyBNxEc6r9Aiki,4,0.76,0.0155,0.965,127.987,0.805,-8.676,0.061,178125,1,0.549,0.0451,1
2vuMD95467vEtEUja63LxH,4,0.798,0.00354,0.968,127.997,0.829,-5.417,0.15,146250,0,0.261,0.0581,1
3LWTK96kI6eu29am9GEMS3,4,0.854,0.0233,0.836,126.018,0.14,-6.236,0.108,185357,1,0.216,0.0636,1
1s7j77CrfpOhXf5V3P9gp7,4,0.587,0.00134,0.879,125.988,0.37,-5.79,0.494,153690,4,0.13,0.0425,1
2YvYluH4m4YSx9CP7sJsyD,4,0.731,0.172,0.943,126.02,0.068,-6.784,0.116,122386,7,0.437,0.0443,1
0Jag248wCds9vbWJkIorce,4,0.687,0.0274,0.953,125.031,0.000107,-3.373,0.061,211200,9,0.243,0.139,0
2iC7V1DRHNLvnfkfzVvwiV,4,0.798,0.00498,0.845,127.997,0.168,-6.806,0.176,121875,1,0.489,0.101,0
3y5LDvgjA1pb18RsKjSOoo,4,0.735,0.00345,0.977,127.0,0.842,-3.387,0.0748,208401,11,0.56,0.0596,0
1ZGiu67oe3wt3t6Lqoegqm,4,0.749,0.000304,0.931,127.988,0.00187,-5.456,0.329,178242,9,0.351,0.0453,0
4dknK9wbrEGJx5S2Re8SgU,4,0.747,0.00347,0.949,130.06,0.73,-3.219,0.635,196000,6,0.733,0.0715,1
27sxAuxRyXYwhwjPA5L0af,4,0.805,0.0062,0.807,127.037,0.619,-4.372,0.0941,171968,8,0.829,0.072,1
5jB62qIIcAiAMCHVVesHmK,4,0.633,0.0285,0.954,127.974,0.421,-6.521,0.327,202500,9,0.264,0.04,1
0kZwdBQo5iJfM9DYsFCYSD,4,0.762,0.000609,0.87,128.014,0.647,-4.299,0.329,176250,6,0.155,0.0851,0
3j8TbHVc4Kg4mWApoXnUL4,4,0.615,0.00272,0.924,140.007,0.116,-3.859,0.125,176000,9,0.355,0.0588,0
7BYAcW2avsjOYqMFmCGD0P,4,0.777,0.0238,0.662,128.008,0.917,-7.58,0.398,191250,6,0.0487,0.0687,1
44wKNLBs2kjyY5KqjWqY0z,4,0.628,0.00639,0.957,126.999,0.0233,-4.935,0.259,183780,7,0.379,0.108,1
3rIMVg0NW2mq3eokTdyXXz,4,0.586,0.0195,0.983,130.011,0.828,-6.982,0.136,210462,7,0.118,0.0615,1
46xwxdKi1qZGuod4rTyzCA,4,0.777,0.00169,0.868,127.005,0.879,-5.606,0.2,206457,5,0.92,0.045,1
2GkY6fWVFsOi8AjZmnpQwa,4,0.804,0.00238,0.837,127.015,0.118,-4.392,0.206,168983,9,0.825,0.0678,1
2QUjCgRuF6grKzr4mINjs8,4,0.763,0.00395,0.688,125.0,0.0012,-8.117,0.215,190625,9,0.74,0.0429,1
3C74wo9oewRgcvMj14O7Xu,4,0.76,0.0281,0.766,130.022,0.619,-7.167,0.128,217946,11,0.469,0.0429,0
1aZTq2c3CKbz6ROk61MPDF,4,0.847,0.00205,0.632,127.979,0.333,-10.492,0.0565,271200,9,0.54,0.0857,1
0aiHF5X0CGALjTaEFurQnd,4,0.72,0.00059,0.941,128.002,0.0796,-7.692,0.0317,213709,1,0.835,0.0614,1
3MHJeHVYMEdXsK5e2YV9p5,4,0.893,0.00822,0.584,127.996,0.831,-7.945,0.101,202500,11,0.186,0.0889,0
7dQibCVyq03l5tGPWZwXjf,4,0.746,0.0163,0.939,126.029,0.272,-5.673,0.248,181625,6,0.451,0.0884,1
22UUH7Hevlh24CBgkOBHFK,4,0.575,0.000836,0.988,128.018,0.736,-4.873,0.273,150000,7,0.339,0.0624,1
4TqGe1UaneqGotEIwraZ75,4,0.683,0.0204,0.677,125.021,0.732,-8.442,0.0504,167760,1,0.178,0.0929,1
6TIZPCn9PQ9kmfK4SbhIKS,4,0.658,0.157,0.931,127.997,0.943,-7.45,0.0499,207187,3,0.513,0.056,1
00drCeGE6dauNLdLcL4OEQ,4,0.822,0.0276,0.913,130.061,0.514,-6.395,0.686,184668,6,0.439,0.185,1
1vUZJ35SGzEtmlgb0ts81v,4,0.73,0.000257,0.927,127.015,0.115,-5.2,0.0773,168280,0,0.552,0.0807,1
7L7lq0sjeVcyg5Phg4CkCv,4,0.704,0.0157,0.839,130.018,0.806,-7.486,0.136,230489,9,0.263,0.0369,0
4D2PtwM3U40QFFBA62I49P,4,0.825,0.371,0.91,127.992,0.102,-4.535,0.522,170170,8,0.19,0.203,1
7GzNPai4nTkhjrGUkv2rkW,4,0.68,0.175,0.837,129.046,0.0619,-4.587,0.46,160220,1,0.719,0.0335,1
1fljgBD0HxUOOtLDQ9WSaM,4,0.737,0.0165,0.945,127.998,0.65,-3.394,0.0911,154687,10,0.542,0.046,0
3zFsJdVCu29em7VUB3Ujqp,4,0.531,0.00616,0.855,126.018,0.482,-6.722,0.191,240000,7,0.117,0.0335,1
59xRzYdesxyCMhRFaodWNi,4,0.719,0.0247,0.897,127.95,0.836,-2.415,0.102,245625,5,0.117,0.046,0
4b2rlKIqyLxpxoIaG7sZ5K,4,0.673,0.000485,0.908,126.013,0.781,-6.36,0.113,189784,6,0.045,0.0387,0
79uf4T9oqDNjPKd8eCKtha,4,0.646,0.108,0.866,120.981,0.455,-8.802,0.0979,329318,2,0.0374,0.0409,1
3IJRNwpqZU7uJhQ5qFvy5D,4,0.668,0.0153,0.893,124.012,0.851,-9.848,0.0759,451500,7,0.11,0.0368,0
5o06Ga8GxzI35T7AHCeARL,4,0.55,0.0069,0.99,124.829,0.893,-4.901,0.205,170880,7,0.275,0.0865,1
6ziqWx82jgkQYhyIALoraH,4,0.711,0.292,0.838,124.002,0.927,-7.985,0.146,224274,2,0.223,0.0423,1
6kkf975GwERykpvOTu7IXZ,4,0.633,0.000968,0.961,125.033,0.808,-3.975,0.145,239586,4,0.0433,0.0503,0
1e21WWJUeqFhZhDuakGkdd,4,0.619,0.0703,0.714,123.013,0.295,-7.909,0.0691,210732,1,0.212,0.0387,0
4qDpLaFGf5ampf2DXD2TMA,4,0.56,0.00953,0.832,126.0,0.00541,-6.432,0.546,236000,9,0.0818,0.0363,0
7jrMFjEq0t09f7m3HnnWXl,4,0.561,0.087,0.928,125.988,0.894,-5.812,0.332,171429,6,0.182,0.0371,0
58kUEj9sd9Z2XIPh3BhJRR,4,0.706,0.0864,0.8,121.97,0.689,-7.252,0.337,213496,7,0.0512,0.0417,0
1i5XRu1L0x7gIg9UGKqizL,4,0.623,0.0109,0.866,125.967,0.785,-7.145,0.637,244130,7,0.244,0.051,1
6G0ldVNlhQf82Rf3pWjAyQ,4,0.583,0.0417,0.884,125.042,0.0398,-7.19,0.296,180533,5,0.396,0.0396,0
